API_SignatoryStateId,API_Id,API_AddressName,API_AddressLine1,API_AddressLine2,API_AddressLine3,API_StateOrCounty,API_City,API_Country,API_PostCode,API_PrimaryAddress,API_isThePrimaryAddress
739,832,SIERRA LEONE MARITIME ADMINISTRATION,MARITIME HOUSE #6,GOVERNMENT WHARF FERRY TERMINAL,,,FREETOWN,SIERRA LEONE,,false
398,398,The Ministry of Works Transport and Infrastructure,P.O. Box Private Bag,null,null,null,Apia,SAMOA,null,false
397,397,The Ministry of Works Transport and Infrastructure,P.O. Box Private Bag,null,null,null,Apia,SAMOA,null,false
396,396,The Ministry of Works Transport and Infrastructure,P.O. Box Private Bag,null,null,null,Apia,SAMOA,null,false
395,395,Romanian Naval Authority ,Port Gate No. 1  RNA Building,null,null,null,Constanta,ROMANIA,900900,true
394,394,Romanian Naval Authority ,Port Gate No. 1  RNA Building,null,null,null,Constanta,ROMANIA,900900,true
393,393,Romanian Naval Authority ,Port Gate No. 1  RNA Building,null,null,null,Constanta,ROMANIA,900900,true
392,392,Romanian Naval Authority ,Port Gate No. 1  RNA Building,null,null,null,Constanta,ROMANIA,900900,true
389,730,Busan Regional Maritime & Port Administration Seafarers and Maritime Safety Division,351 Chungjang-daero (Jwacheon-dong),Dong-gu,,,Busan ,KOREA  REPUBLIC OF,600-726,false
389,730,Busan Regional Maritime & Port Administration Seafarers and Maritime Safety Division,351 Chungjang-daero (Jwacheon-dong),Dong-gu,,,Busan ,KOREA  REPUBLIC OF,600-726,false
389,730,Busan Regional Maritime & Port Administration Seafarers and Maritime Safety Division,351 Chungjang-daero (Jwacheon-dong),Dong-gu,,,Busan ,KOREA  REPUBLIC OF,600-726,false
389,730,Busan Regional Maritime & Port Administration Seafarers and Maritime Safety Division,351 Chungjang-daero (Jwacheon-dong),Dong-gu,,,Busan ,KOREA  REPUBLIC OF,600-726,false
387,391,Seafarers   Maritime Affairs & Safety Division,222  Yeoseo-Dong,null,null,null,Yeosu City,REPUBLIC OF KOREA,null,false
387,391,Seafarers   Maritime Affairs & Safety Division,222  Yeoseo-Dong,null,null,null,Yeosu City,REPUBLIC OF KOREA,null,false
386,390,Seafarers   Maritime Affairs & Safety Division,222  Yeoseo-Dong,null,null,null,Yeosu City,REPUBLIC OF KOREA,null,false
386,390,Seafarers   Maritime Affairs & Safety Division,222  Yeoseo-Dong,null,null,null,Yeosu City,REPUBLIC OF KOREA,null,false
385,388,Seafarers   Maritime Affairs & Safety Division,222  Yeoseo-Dong,null,null,null,Yeosu City,REPUBLIC OF KOREA,null,false
385,388,Seafarers   Maritime Affairs & Safety Division,222  Yeoseo-Dong,null,null,null,Yeosu City,REPUBLIC OF KOREA,null,false
384,384,Director of the Maritime Office in Gdynia,Chrzanowskiego 10
81-338 Gdynia,null,null,null,null,POLAND,null,true
383,383,Director of the Maritime Office in Gdynia,Chrzanowskiego 10
81-338 Gdynia,null,null,null,null,POLAND,null,true
382,817,DIRECTOR OF MARITIME OFFICE,Pl.St.BATOREGO 4,70-207,,,Szczecin,POLAND,,false
382,817,DIRECTOR OF MARITIME OFFICE,Pl.St.BATOREGO 4,70-207,,,Szczecin,POLAND,,false
381,818,DIRECTOR OF MARITIME OFFICE,Pl.St.BATOREGO 4,70-207,,,Szczecin,POLAND,,false
381,818,DIRECTOR OF MARITIME OFFICE,Pl.St.BATOREGO 4,70-207,,,Szczecin,POLAND,,false
380,380,Maritime Industry Authority (MARINA)
PPL Building,1000 United Nations Avenue,null,null,null,Manila,PHILIPPINES,null,true
379,379,Maritime Industry Authority (MARINA)
PPL Building,1000 United Nations Avenue,null,null,null,Manila,PHILIPPINES,null,true
378,378,Maritime Industry Authority (MARINA)
PPL Building,Parkview Plaza 984,Taft Avenue Corner T.M Kalaw,1000 Ermita,,Manila,PHILIPPINES,,true
377,377,Ministerio de Marina
Direccion General de Capitanias y Guardacostas,null,null,null,null,Lima,PERU,null,true
376,376,Ministerio de Marina
Direccion General de Capitanias y Guardacostas,null,null,null,null,Lima,PERU,null,true
375,375,Ministerio de Marina
Direccion General de Capitanias y Guardacostas,null,null,null,null,Lima,PERU,null,true
374,374,First Assistant Secretary  Marine Transport Division,Department of Transport,PO Box 457,null,null,Konedobu Ncd,PAPUA NEW GUINA,null,true
373,373,First Assistant Secretary  Marine Transport Division,Department of Transport,PO Box 457,null,null,Konedobu Ncd,PAPUA NEW GUINA,null,true
372,372,First Assistant Secretary  Marine Transport Division,Department of Transport,PO Box 457,null,null,Konedobu Ncd,PAPUA NEW GUINA,null,true
371,371,Panama Maritime Authority ,P.O. Box 0843-0533,Ancón,null,Balboa,Panama,REPUBLIC OF PANAMA ,null,true
370,370,Panama Maritime Authority ,P.O. Box 0843-0533,Ancón,null,Balboa,Panama,REPUBLIC OF PANAMA ,null,true
369,369,Panama Maritime Authority ,P.O. Box 0843-0533,Ancón,null,Balboa,Panama,REPUBLIC OF PANAMA ,null,true
368,368,Panama Maritime Authority ,P.O. Box 0843-0533,Ancón,null,Balboa,Panama,REPUBLIC OF PANAMA ,null,true
367,367,Panama Maritime Authority ,P.O. Box 0843-0533,Ancón,null,Balboa,Panama,REPUBLIC OF PANAMA ,null,true
366,366,Palau International Ship Registry
Maritime Safety and Environment Protection,16701 Greenspoint Park Drive
Suite,155 Houston  ,null,Texas,null,USA,77060,true
365,365,Palau International Ship Registry
Maritime Safety and Environment Protection,16701 Greenspoint Park Drive
Suite,155 Houston  ,null,Texas,null,USA,77060,true
364,784,Palau International Ship Registry USA Head Office,9595 Six Pines Drive,Suite 8210  Office 277,,,The Woodlands  TX  77380,UNITED STATES OF AMERICA,,false
364,784,Palau International Ship Registry USA Head Office,9595 Six Pines Drive,Suite 8210  Office 277,,,The Woodlands  TX  77380,UNITED STATES OF AMERICA,,false
363,839,PALAU INTERNATIONAL SHIP REGISTRY (PISR),5  SACHTOURI STREET  18536,6TH FLOOR,,,PIRAEUS,PALAU  REPUBLIC OF,,false
363,839,PALAU INTERNATIONAL SHIP REGISTRY (PISR),5  SACHTOURI STREET  18536,6TH FLOOR,,,PIRAEUS,PALAU  REPUBLIC OF,,false
362,362,Palau International Ship Registry
Maritime Safety and Environment Protection,16701 Greenspoint Park Drive
Suite,155 Houston  ,null,Texas,null,USA,77060,true
361,361,Sjøfartsdirektoratet,Postboks 2222,5509 Haugesund,null,null,Norge,NORWAY,null,true
360,360,Sjøfartsdirektoratet,Postboks 2222,5509 Haugesund,null,null,Norge,NORWAY,null,true
359,359,Sjøfartsdirektoratet,Postboks 2222,5509 Haugesund,null,null,Norge,NORWAY,null,true
358,358,Sjøfartsdirektoratet,Postboks 2222,5509 Haugesund,null,null,Norge,NORWAY,null,true
357,357,The Director General/CEO
Nigerian Maritime Administration and Safety Agency,Maritime House,4  Burma Road,null,Apapa,Lagos,NIGERIA ,null,true
356,356,The Director General/CEO
Nigerian Maritime Administration and Safety Agency,Maritime House,4  Burma Road,null,Apapa,Lagos,NIGERIA ,null,true
355,355,The Director General/CEO
Nigerian Maritime Administration and Safety Agency,Maritime House,4  Burma Road,null,Apapa,Lagos,NIGERIA ,null,true
354,354,The Director General/CEO
Nigerian Maritime Administration and Safety Agency,Maritime House,4  Burma Road,null,Apapa,Lagos,NIGERIA ,null,true
353,353,The Director General/CEO
Nigerian Maritime Administration and Safety Agency,Maritime House,4  Burma Road,null,Apapa,Lagos,NIGERIA ,null,true
352,352,Niue Ship Registry ,10 Anson Road  International Plaza,#25-15,null,null,Singapore ,SINGAPORE ,079903,true
351,351,Niue Ship Registry ,10 Anson Road  International Plaza,#25-15,null,null,Singapore ,SINGAPORE ,079903,true
350,350,Niue Ship Registry ,10 Anson Road  International Plaza,#25-15,null,null,Singapore ,SINGAPORE ,079903,true
349,349,Niue Ship Registry ,10 Anson Road  International Plaza,#25-15,null,null,Singapore ,SINGAPORE ,079903,true
348,348,Niue Ship Registry ,10 Anson Road  International Plaza,#25-15,null,null,Singapore ,SINGAPORE ,079903,true
347,347,Maritime New Zealand,null,null,null,null,null,NEW ZEALAND,null,true
346,346,Maritime New Zealand,null,null,null,null,null,NEW ZEALAND,null,true
345,345,Maritime New Zealand,Level 11,1 Grey Street,,,Wellington 6011,NEW ZEALAND,,true
344,344,Maritime New Zealand,null,null,null,null,null,NEW ZEALAND,null,true
341,341,Inspectie Leefomgeving en Transport,Ministerie van Infrastructuur en Waterstaat,Postbox 16191,,,2500 BD Den Haag,NETHERLANDS,,false
340,343,Inspectie Leefomgeving en Transport,Ministerie van Infrastructuur en Waterstaat,Postbox 16191,,,2500 BD Den Haag,NETHERLANDS,,false
340,343,Inspectie Leefomgeving en Transport,Ministerie van Infrastructuur en Waterstaat,Postbox 16191,,,2500 BD Den Haag,NETHERLANDS,,false
339,342,Inspectie Leefomgeving en Transport,Ministerie van Infrastructuur en Waterstaat,Postbox 16191,,,2500 BD Den Haag,NETHERLANDS,,false
338,731,Inspectie Leefomgeving en Transport,Ministerie van Infrastructuur en Waterstaat,Postbox 16191,,,2500 BD Den Haag  ,NETHERLANDS,,false
337,337,Direction De La Marine
Marchande,Bd Feliz Houphouet Boigny,null,null,null,Casablanca,MOROCCO,null,false
336,336,Direction De La Marine
Marchande,Bd Feliz Houphouet Boigny,null,null,null,Casablanca,MOROCCO,null,false
335,335,Direction De La Marine
Marchande,Bd Feliz Houphouet Boigny,null,null,null,Casablanca,MOROCCO,null,false
334,334,Direction De La Marine
Marchande,Bd Feliz Houphouet Boigny,null,null,null,Casablanca,MOROCCO,null,false
333,333,Direction De La Marine
Marchande,Bd Feliz Houphouet Boigny,null,null,null,Casablanca,MOROCCO,null,false
332,332,Mongolia Maritime Administration (Operations) ,Mongolia Ship Registry ,133 New Bridge Road,#16-02 Chinatown Point,null,null,SINGAPORE,059413,false
331,331,Mongolia Maritime Administration (Operations) ,Mongolia Ship Registry ,133 New Bridge Road,#16-02 Chinatown Point,null,null,SINGAPORE,059413,false
330,330,Mongolia Maritime Administration (Operations) ,Mongolia Ship Registry ,133 New Bridge Road,#16-02 Chinatown Point,null,null,SINGAPORE,059413,false
329,329,Mongolia Maritime Administration (Operations) ,Mongolia Ship Registry ,133 New Bridge Road,#16-02 Chinatown Point,null,null,SINGAPORE,059413,false
328,328,Secretaria de Comunicaciones y Transportes,Direccion General de Marine Mercante,Av Nuevo Leon 210,Col. Hipodromo Condesa  C.P. ,null,null,MEXICO,06100,false
327,327,Secretaria de Comunicaciones y Transportes,Direccion General de Marine Mercante,Av Nuevo Leon 210,Col. Hipodromo Condesa  C.P. ,null,null,MEXICO,06100,false
326,326,Secretaria de Comunicaciones y Transportes,Direccion General de Marine Mercante,Av Nuevo Leon 210,Col. Hipodromo Condesa  C.P. ,null,null,MEXICO,06100,false
325,325,Ministry of Public Infrastructure 
National Development Unit,Land Transport and Shipping,4th Floor,New Government Centre,null,Port-Louis,REPUBLIC OF MAURITIUS,null,false
324,324,Ministry of Public Infrastructure 
National Development Unit,Land Transport and Shipping,4th Floor,New Government Centre,null,Port-Louis,REPUBLIC OF MAURITIUS,null,false
323,323,Ministry of Public Infrastructure 
National Development Unit,Land Transport and Shipping,4th Floor,New Government Centre,null,Port-Louis,REPUBLIC OF MAURITIUS,null,false
322,322,Ministry of Ocean Economy  Marine Resources  Fisheries and Shipping ,4th Floor,LIC Centre,President John Kennedy Street,,Port-Louis,MAURITIUS,,false
321,321,Maritime Administrator for the Republic of the Marshall Islands,Attn: Vessel Administration ,International Registries  Inc.,11495 Commerce Park Drive ,Virginia ,Reston,USA,20191-1506,true
320,320,Maritime Administrator for the Republic of the Marshall Islands,Attn: Vessel Administration ,International Registries  Inc.,11495 Commerce Park Drive ,Virginia ,Reston,USA,20191-1506,true
319,319,Maritime Administrator for the Republic of the Marshall Islands,Attn: Vessel Administration ,International Registries  Inc.,11495 Commerce Park Drive ,Virginia ,Reston,USA,20191-1506,true
318,318,Maritime Administrator for the Republic of the Marshall Islands,Attn: Vessel Administration ,International Registries  Inc.,11495 Commerce Park Drive ,Virginia ,Reston,USA,20191-1506,true
317,317,Maritime Administrator for the Republic of the Marshall Islands,Attn: Vessel Administration ,International Registries  Inc.,11495 Commerce Park Drive ,Virginia ,Reston,USA,20191-1506,true
316,316,Registrar General of Shipping and Seamen,Merchant Shipping Directorate,Transport Malta,Malta Transport Centre,,Triq Pantar Hal Lija 2021,MALTA,,true
315,315,Registrar General of Shipping and Seamen,Merchant Shipping Directorate,Transport Malta,Malta Transport Centre,,Triq Pantar Hal Lija 2021,MALTA,,true
314,314,Registrar General of Shipping and Seamen,Merchant Shipping Directorate,Transport Malta,Malta Transport Centre,,Triq Pantar Hal Lija 2021,MALTA,,true
313,313,Registrar General of Shipping and Seamen,Merchant Shipping Directorate,Transport Malta,Malta Transport Centre,,Triq Pantar Hal Lija 2021,MALTA,,true
312,312,Registrar General of Shipping and Seamen,Merchant Shipping Directorate,Transport Malta,Malta Transport Centre,,Triq Pantar Hal Lija 2021,MALTA,,true
311,311,Marine Environment Protection Unit  Safety of Navigation Division
Marine Department of Malaysia ,P.O. Box 12  Foreshore Road,null,null,Selangor ,Port Kelang ,MALAYSIA ,42007,true
310,310,Marine Environment Protection Unit  Safety of Navigation Division
Marine Department of Malaysia ,P.O. Box 12  Foreshore Road,null,null,Selangor ,Port Kelang ,MALAYSIA ,42007,true
309,309,Director General ,Marine Department Malaysia,P.O. Box 12  ,,Selangor ,Port Kelang ,MALAYSIA,42007,true
308,308,Director General  ,Marine Department Malaysia,P.O Box 12,,Selangor ,Port Kelang ,MALAYSIA,42007,true
307,307,Director General ,Marine Department Malaysia,P.O. Box 12,,Selangor ,Port Kelang ,MALAYSIA,42007,true
306,306,International Shipping Register of Madeira – MAR,Rua do Bom Jesus no9 – 1B,null,null,Madeira,Funchal,PORTUGAL,9050-028 ,true
305,305,International Shipping Register of Madeira – MAR,Rua do Bom Jesus no9 – 1B,null,null,Madeira,Funchal,PORTUGAL,9050-028 ,true
304,802,International Shipping Register of Madeira - MAR,Rua Do Bom Jesus NO9 - 1B,,,,Fuchal,MADEIRA,9050-028,false
304,802,International Shipping Register of Madeira - MAR,Rua Do Bom Jesus NO9 - 1B,,,,Fuchal,MADEIRA,9050-028,false
304,802,International Shipping Register of Madeira - MAR,Rua Do Bom Jesus NO9 - 1B,,,,Fuchal,MADEIRA,9050-028,false
303,804,International Shipping Register of Madeira - MAR,Av. Zarco,Edifício do Governo Regional  1.º  ,P.O. Box 494 ,,Funchal,MADEIRA,9004-527 ,false
303,804,International Shipping Register of Madeira - MAR,Av. Zarco,Edifício do Governo Regional  1.º  ,P.O. Box 494 ,,Funchal,MADEIRA,9004-527 ,false
302,302,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,null,null,null,null,LUXEMBOURG,L-2449 ,true
301,301,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,null,null,null,null,LUXEMBOURG,L-2449 ,true
300,300,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,null,null,null,null,LUXEMBOURG,L-2449 ,true
299,299,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,null,null,null,null,LUXEMBOURG,L-2449 ,true
298,298,Lithuanian Transport Safety Administration,Svitrigailos str. 42,LT-03209 ,,,Vilnius,LITHUANIA  REPUBLIC OF,,true
297,297,Lithuanian Transport Safety Administration,Svitrigailos str. 42,LT-03209 ,,,Vilnius,LITHUANIA  REPUBLIC OF,,true
296,296,Lithuanian Transport Safety Administration,Svitrigailos str. 42,LT-03209 ,,,Vilnius,LITHUANIA  REPUBLIC OF,,true
295,295,Lithuanian Transport Safety Administration,Svitrigailos str. 42,LT-03209 ,,,Vilnius,LITHUANIA  REPUBLIC OF,,true
292,292,Liberian International Ship & Corporate Registry,Attn: Bunker CLC/CLC Applications,22980 Indian Creek Drive ,Suite 200,Virginia ,Dulles,UNITED STATES OF AMERICA,VA 20166,true
291,291,Attn: Bunker CLC/CLC Applications,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,Suite 300,Virginia ,Vienna,USA,22182,true
291,291,Attn: Bunker CLC/CLC Applications,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,Suite 300,Virginia ,Vienna,USA,22182,true
290,290,Attn: Bunker CLC/CLC Applications,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,Suite 300,Virginia ,Vienna,USA,22182,true
290,290,Attn: Bunker CLC/CLC Applications,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,Suite 300,Virginia ,Vienna,USA,22182,true
289,289,Liberian International Ship & Corporate Registry,Attn: Bunker CLC/CLC Applications,22980 Indian Creek Drive,Suite 200,Virginia ,Dulles ,UNITED STATES OF AMERICA,VA 20166,true
288,288,Liberian International Ship Corporate Registry,Attn: Bunker CLC/CLC Applications,2290 Indian Creek Drive ,Suite 200,Virginia ,Dulles,UNITED STATES OF AMERICA,VA 20166,true
287,287,Maritime Administration of Latvia,Latvian Ship register ,5  Trijadibas Str.,null,null,Riga,LATVIA,LV-1048,true
286,286,Maritime Administration of Latvia,Latvian Ship register ,5  Trijadibas Str.,null,null,Riga,LATVIA,LV-1048,true
285,285,Maritime Administration of Latvia,Latvian Ship register ,5  Trijadibas Str.,null,null,Riga,LATVIA,LV-1048,true
284,284,Maritime Administration of Latvia,Latvian Ship register ,5  Trijadibas Str.,null,null,Riga,LATVIA,LV-1048,true
283,283,General Administration for Transport Affairs,Marine Affairs Department
Ministry of Communications,P.O. Box 16,null,null,Safat,KUWAIT,null,true
282,282,General Administration for Transport Affairs,Marine Affairs Department
Ministry of Communications,P.O. Box 16,null,null,Safat,KUWAIT,null,true
281,281,General Administration for Transport Affairs,Marine Affairs Department
Ministry of Communications,P.O. Box 16,null,null,Safat,KUWAIT,null,true
280,280,Kiribati Ship Registry ,10 Anson Road ,,,,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,079903,true
279,279,Kiribati Ship Registry ,10 Anson Road ,,,,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,079903,true
278,278,Kiribati Ship Registry ,10 Anson Road ,,,,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,079903,true
277,277,Kiribati Ship Registry ,10 Anson Road ,,,,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,079903,true
276,276,Jordan Maritime Authority ,P.O. Box: 171,null,null,null,Aqaba,JORDAN,77110,true
275,275,Jordan Maritime Authority ,P.O. Box: 171,null,null,null,Aqaba,JORDAN,77110,true
274,274,Jordan Maritime Commission,P.O. Box: 171,,,,Aqaba,JORDAN,77110,true
273,273,Jordan Maritime Commission,P.O. Box: 171,,,,Aqaba,JORDAN,77110,true
272,272,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,2-1-3  Kasumigaseki,Chiyoda-ku,null,null,Tokyo ,JAPAN,null,true
271,271,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,2-1-3  Kasumigaseki,Chiyoda-ku,null,null,Tokyo ,JAPAN,null,true
270,270,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,2-1-3  Kasumigaseki,Chiyoda-ku,null,null,Tokyo ,JAPAN,null,true
269,269,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,null,null,Kingston,JAMAICA W.I. ,null,true
268,268,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,null,null,Kingston,JAMAICA W.I. ,null,true
267,267,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,null,null,Kingston,JAMAICA W.I. ,null,true
266,266,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,null,null,Kingston,JAMAICA W.I. ,null,true
265,265,CONSAP S.p.a,VIA YSER 14,null,null,null,Roma,ITALY,00198,true
264,264,CONSAP S.p.a,VIA YSER 14,null,null,null,Roma,ITALY,00198,true
263,263,CONSAP S.p.a,VIA YSER 14,null,null,null,Roma,ITALY,00198,true
262,262,CONSAP S.p.a,VIA YSER 14,null,null,null,Roma,ITALY,00198,true
261,261,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,null,null,null,Douglas,ISLE OF MAN,IM1 1EX,true
260,260,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,null,null,null,Douglas,ISLE OF MAN,IM1 1EX,true
259,259,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,null,null,null,Douglas,ISLE OF MAN,IM1 1EX,true
258,258,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,null,null,null,Douglas,ISLE OF MAN,IM1 1EX,true
257,257,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,null,null,Eire,Dublin 2,IRELAND,null,true
256,256,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,null,null,Eire,Dublin 2,IRELAND,null,true
255,255,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,,,,Dublin 2,IRELAND REPUBLIC OF,D02 TR60,true
254,254,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,,,,Dublin 2,IRELAND REPUBLIC OF,D02 TR60,true
253,253,Directorate General of Sea Communications ,JL. Merdeka Barat No.8 ,,,,Jakarta Pusat,INDONESIA,10110,true
252,252,Directorate General of Sea Communications ,JL. Merdeka Barat No.8 ,,,,Jakarta Pusat,INDONESIA,10110,true
251,251,Ministry of Transportation,Directorate of Marine and Shipping Sub,Directorates of Pollution and Safety Management of Ships,12th Floor  Karya Buildings  JL. Merdeka Barat No. 8,,Jakarta ,INDONESIA,10110,true
250,250,Directorate General of Sea Communications ,JL. Merdeka Barat No.8,,,,Jakarta Pusat,INDONESIA,10110,true
225,241,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
225,241,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
225,241,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
225,241,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
225,241,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
225,241,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
225,241,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
224,240,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
224,240,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
224,240,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
224,240,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
224,240,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
224,240,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
224,240,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
223,235,Mercantile Marine Department,New Port Area,Harbour Approach Road,,,Visakhapatnam,INDIA,530 035,false
223,235,Mercantile Marine Department,New Port Area,Harbour Approach Road,,,Visakhapatnam,INDIA,530 035,false
223,235,Mercantile Marine Department,New Port Area,Harbour Approach Road,,,Visakhapatnam,INDIA,530 035,false
223,235,Mercantile Marine Department,New Port Area,Harbour Approach Road,,,Visakhapatnam,INDIA,530 035,false
223,235,Mercantile Marine Department,New Port Area,Harbour Approach Road,,,Visakhapatnam,INDIA,530 035,false
223,235,Mercantile Marine Department,New Port Area,Harbour Approach Road,,,Visakhapatnam,INDIA,530 035,false
223,235,Mercantile Marine Department,New Port Area,Harbour Approach Road,,,Visakhapatnam,INDIA,530 035,false
223,235,Mercantile Marine Department,New Port Area,Harbour Approach Road,,,Visakhapatnam,INDIA,530 035,false
223,235,Mercantile Marine Department,New Port Area,Harbour Approach Road,,,Visakhapatnam,INDIA,530 035,false
222,238,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
222,238,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
222,238,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
222,238,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
222,238,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
222,238,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
222,238,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false
221,221,National Transport Authority
Directorate of High Priority Affairs,1066 Budapest,Terez krt. 62. Postacim:,null,null,null,HUNGARY,null,true
220,220,National Transport Authority
Directorate of High Priority Affairs,1066 Budapest,Terez krt. 62. Postacim:,null,null,null,HUNGARY,null,true
219,219,National Transport Authority
Directorate of High Priority Affairs,1066 Budapest,Terez krt. 62. Postacim:,null,null,null,HUNGARY,null,true
218,218,National Transport Authority
Directorate of High Priority Affairs,1066 Budapest,Terez krt. 62. Postacim:,null,null,null,HUNGARY,null,true
217,217,Director of Marine  Marine Department ,24/F  Harbour Building ,38 Pier Road,,,Central ,HONG KONG,,true
216,216,Director of Marine  Marine Department ,24/F  Harbour Building ,38 Pier Road,,,Central ,HONG KONG,,true
215,215,Director of Marine  Marine Department ,24/F  Harbour Building ,38 Pier Road,,,Central ,HONG KONG,,true
214,214,Director of Marine  Marine Department ,24/F  Harbour Building ,38 Pier Road,,,Central ,HONG KONG,,true
213,213,Ministry of Maritime Affairs and Insular Policy,Hellenic Coast Guard Headquarters Marine Environment Protection Directorate,Akti Vassiliadi  Gate E1,null,null,Piraeus ,GREECE,18510,true
212,212,Ministry of Maritime Affairs and Insular Policy,Hellenic Coast Guard Headquarters Marine Environment Protection Directorate,Akti Vassiliadi  Gate E1,null,null,Piraeus ,GREECE,18510,true
211,838,PALAU INTERNATIONAL SHIP REGISTRY (PISR),5  SACHTOURI STREET  18536,6TH FLOOR,,,PIRAEUS,GREECE,,false
211,838,PALAU INTERNATIONAL SHIP REGISTRY (PISR),5  SACHTOURI STREET  18536,6TH FLOOR,,,PIRAEUS,GREECE,,false
210,210,Marine Environment Protection Directorate,Hellenic Coast Guard Headquarters Marine Environment Protection Directorate,Ministry of Maritime Affairs and Insular Policy,Akti Vassiliadi  Gate E1- E2,,Piraeus ,GREECE,18510,true
209,209,HM Government of Gibraltar
Gibraltar Maritime Administration,2/8 Watergate House ,Casemates Square,null,null,null,GIBRALTAR,GX11 1AA,true
208,208,HM Government of Gibraltar
Gibraltar Maritime Administration,2/8 Watergate House ,Casemates Square,null,null,null,GIBRALTAR,GX11 1AA,true
207,207,HM Government of Gibraltar
Gibraltar Maritime Administration,2/8 Watergate House ,Casemates Square,null,null,null,GIBRALTAR,GX11 1AA,true
206,206,HM Government of Gibraltar
Gibraltar Maritime Administration,2/8 Watergate House ,Casemates Square,null,null,null,GIBRALTAR,GX11 1AA,true
205,205,Grit Tungler  Bundesamt Füer Seeschifffahrt
Und Hydrographie (BSH),Federal Maritime and Hydrographic Agency,S43
Bernhard – Nocht – Str. 78,null,null,Hamburg,GERMANY,20359,true
204,204,Grit Tungler  Bundesamt Füer Seeschifffahrt
Und Hydrographie (BSH),Federal Maritime and Hydrographic Agency,S43
