SQL_SignatoryStateId,SQL_Id,SQL_AddressName,SQL_AddressLine1,SQL_AddressLine2,SQL_AddressLine3,SQL_StateOrCounty,SQL_City,SQL_Country,SQL_PostCode,SQL_PrimaryAddress,SQL_isThePrimaryAddress
409,409,Sierra Leone Maritime Administration ,Maritime House #6,Government Wharf Ferry Terminal,null,null,Freetown,SIERRA LEONE,null,true,True
408,408,Sierra Leone Maritime Administration ,Maritime House #6,Government Wharf Ferry Terminal,null,null,Freetown,SIERRA LEONE,null,true,True
402,407,Marine Department,Ministry of Communications & Transport at Dammam ,null,null,null,Dammam,SAUDI ARABIA,31178,false,False
402,402,Ministry of Transport of Saudia Arabia,Manager of the Marine Department,Old Airport Street,null,null,Riyadh,SAUDI ARABIA,null,true,True
401,401,Ministry of Transport of Saudia Arabia,Manager of the Marine Department,Old Airport Street,null,null,Riyadh,SAUDI ARABIA,null,true,True
401,406,Marine Department,Ministry of Communications & Transport at Dammam ,null,null,null,Dammam,SAUDI ARABIA,31178,false,False
400,400,Ministry of Transport of Saudia Arabia,Manager of the Marine Department,Old Airport Street,null,null,Riyadh,SAUDI ARABIA,null,true,True
400,403,Marine Department,Ministry of Communications & Transport at Dammam ,null,null,null,Dammam,SAUDI ARABIA,31178,false,False
399,399,The Ministry of Works Transport and Infrastructure,P.O. Box Private Bag,null,null,null,Apia,SAMOA,null,false,False
398,398,The Ministry of Works Transport and Infrastructure,P.O. Box Private Bag,null,null,null,Apia,SAMOA,null,false,False
397,397,The Ministry of Works Transport and Infrastructure,P.O. Box Private Bag,null,null,null,Apia,SAMOA,null,false,False
396,396,The Ministry of Works Transport and Infrastructure,P.O. Box Private Bag,null,null,null,Apia,SAMOA,null,false,False
395,395,Romanian Naval Authority ,Port Gate No. 1  RNA Building,null,null,null,Constanta,ROMANIA,900900,true,True
394,394,Romanian Naval Authority ,Port Gate No. 1  RNA Building,null,null,null,Constanta,ROMANIA,900900,true,True
393,393,Romanian Naval Authority ,Port Gate No. 1  RNA Building,null,null,null,Constanta,ROMANIA,900900,true,True
392,392,Romanian Naval Authority ,Port Gate No. 1  RNA Building,null,null,null,Constanta,ROMANIA,900900,true,True
389,389,Seafarers   Maritime Affairs & Safety Division,107  Yeoseo 1-ro ,Yeosu-si,Jeollanam-do,,Yeosu City,KOREA  REPUBLIC OF,,false,False
389,733,Seafarers  Maritime Affairs & Safety Division,139-9  Maeam-Dong,Nam-gu,,,Ulsan,KOREA  REPUBLIC OF,,false,False
389,730,Busan Regional Maritime & Port Administration Seafarers and Maritime Safety Division,351 Chungjang-daero (Jwacheon-dong),Dong-gu,,,Busan ,KOREA  REPUBLIC OF,600-726,false,False
389,840,Gunsan Regional Office of Oceans and Fisheries,1530-5 Soryong-dong  ,Gunsan-si  ,,,Jeollabuk-do  ,KOREA  REPUBLIC OF,,false,False
387,391,Seafarers   Maritime Affairs & Safety Division,222  Yeoseo-Dong,null,null,null,Yeosu City,REPUBLIC OF KOREA,null,false,False
387,387,Busan Regional Maritime & Port Administration,Seafarers and Maritime Safety Division,351 Chungjang-daero (Jwacheon-dong)  Dong-gu,null,null,Busan,REPUBLIC OF KOREA,600-726,true,True
386,386,Busan Regional Maritime & Port Administration,Seafarers and Maritime Safety Division,351 Chungjang-daero (Jwacheon-dong)  Dong-gu,null,null,Busan,REPUBLIC OF KOREA,600-726,true,True
386,390,Seafarers   Maritime Affairs & Safety Division,222  Yeoseo-Dong,null,null,null,Yeosu City,REPUBLIC OF KOREA,null,false,False
385,388,Seafarers   Maritime Affairs & Safety Division,222  Yeoseo-Dong,null,null,null,Yeosu City,REPUBLIC OF KOREA,null,false,False
385,385,Busan Regional Maritime & Port Administration,Seafarers and Maritime Safety Division,351 Chungjang-daero (Jwacheon-dong)  Dong-gu,null,null,Busan,REPUBLIC OF KOREA,600-726,true,True
384,384,Director of the Maritime Office in Gdynia,Chrzanowskiego 10
81-338 Gdynia,null,null,null,null,POLAND,null,true,True
383,383,Director of the Maritime Office in Gdynia,Chrzanowskiego 10
81-338 Gdynia,null,null,null,null,POLAND,null,true,True
382,382,Director of the Maritime Office in Gdynia,Chrzanowskiego 10
81-338 Gdynia,null,null,null,null,POLAND,null,true,True
382,817,DIRECTOR OF MARITIME OFFICE,Pl.St.BATOREGO 4,70-207,,,Szczecin,POLAND,,false,False
381,818,DIRECTOR OF MARITIME OFFICE,Pl.St.BATOREGO 4,70-207,,,Szczecin,POLAND,,false,False
381,381,Director of the Maritime Office in Gdynia,Chrzanowskiego 10
81-338 Gdynia,null,null,null,null,POLAND,null,true,True
380,380,Maritime Industry Authority (MARINA)
PPL Building,1000 United Nations Avenue,null,null,null,Manila,PHILIPPINES,null,true,True
379,379,Maritime Industry Authority (MARINA)
PPL Building,1000 United Nations Avenue,null,null,null,Manila,PHILIPPINES,null,true,True
378,378,Maritime Industry Authority (MARINA)
PPL Building,Parkview Plaza 984,Taft Avenue Corner T.M Kalaw,1000 Ermita,,Manila,PHILIPPINES,,true,True
377,377,Ministerio de Marina
Direccion General de Capitanias y Guardacostas,null,null,null,null,Lima,PERU,null,true,True
376,376,Ministerio de Marina
Direccion General de Capitanias y Guardacostas,null,null,null,null,Lima,PERU,null,true,True
375,375,Ministerio de Marina
Direccion General de Capitanias y Guardacostas,null,null,null,null,Lima,PERU,null,true,True
374,374,First Assistant Secretary  Marine Transport Division,Department of Transport,PO Box 457,null,null,Konedobu Ncd,PAPUA NEW GUINA,null,true,True
373,373,First Assistant Secretary  Marine Transport Division,Department of Transport,PO Box 457,null,null,Konedobu Ncd,PAPUA NEW GUINA,null,true,True
372,372,First Assistant Secretary  Marine Transport Division,Department of Transport,PO Box 457,null,null,Konedobu Ncd,PAPUA NEW GUINA,null,true,True
371,371,Panama Maritime Authority ,P.O. Box 0843-0533,Ancón,null,Balboa,Panama,REPUBLIC OF PANAMA ,null,true,True
370,370,Panama Maritime Authority ,P.O. Box 0843-0533,Ancón,null,Balboa,Panama,REPUBLIC OF PANAMA ,null,true,True
369,369,Panama Maritime Authority ,P.O. Box 0843-0533,Ancón,null,Balboa,Panama,REPUBLIC OF PANAMA ,null,true,True
368,368,Panama Maritime Authority ,P.O. Box 0843-0533,Ancón,null,Balboa,Panama,REPUBLIC OF PANAMA ,null,true,True
367,367,Panama Maritime Authority ,P.O. Box 0843-0533,Ancón,null,Balboa,Panama,REPUBLIC OF PANAMA ,null,true,True
366,366,Palau International Ship Registry
Maritime Safety and Environment Protection,16701 Greenspoint Park Drive
Suite,155 Houston  ,null,Texas,null,USA,77060,true,True
365,365,Palau International Ship Registry
Maritime Safety and Environment Protection,16701 Greenspoint Park Drive
Suite,155 Houston  ,null,Texas,null,USA,77060,true,True
364,364,Palau International Ship Registry (PISR),5  Sachtouri Street  18536,6th Floor,,,Piraeus,GREECE, ,true,True
364,784,Palau International Ship Registry USA Head Office,9595 Six Pines Drive,Suite 8210  Office 277,,,The Woodlands  TX  77380,UNITED STATES OF AMERICA,,false,False
363,839,PALAU INTERNATIONAL SHIP REGISTRY (PISR),5  SACHTOURI STREET  18536,6TH FLOOR,,,PIRAEUS,PALAU  REPUBLIC OF,,false,False
363,363,Palau Ship Registry,The Woodlands  TX  77380 ,9595 Six Pines Drive,Suite 8210  Office 277,,Houston,UNITED STATES OF AMERICA,77060,true,True
362,362,Palau International Ship Registry
Maritime Safety and Environment Protection,16701 Greenspoint Park Drive
Suite,155 Houston  ,null,Texas,null,USA,77060,true,True
361,361,Sjøfartsdirektoratet,Postboks 2222,5509 Haugesund,null,null,Norge,NORWAY,null,true,True
360,360,Sjøfartsdirektoratet,Postboks 2222,5509 Haugesund,null,null,Norge,NORWAY,null,true,True
359,359,Sjøfartsdirektoratet,Postboks 2222,5509 Haugesund,null,null,Norge,NORWAY,null,true,True
358,358,Sjøfartsdirektoratet,Postboks 2222,5509 Haugesund,null,null,Norge,NORWAY,null,true,True
357,357,The Director General/CEO
Nigerian Maritime Administration and Safety Agency,Maritime House,4  Burma Road,null,Apapa,Lagos,NIGERIA ,null,true,True
356,356,The Director General/CEO
Nigerian Maritime Administration and Safety Agency,Maritime House,4  Burma Road,null,Apapa,Lagos,NIGERIA ,null,true,True
355,355,The Director General/CEO
Nigerian Maritime Administration and Safety Agency,Maritime House,4  Burma Road,null,Apapa,Lagos,NIGERIA ,null,true,True
354,354,The Director General/CEO
Nigerian Maritime Administration and Safety Agency,Maritime House,4  Burma Road,null,Apapa,Lagos,NIGERIA ,null,true,True
353,353,The Director General/CEO
Nigerian Maritime Administration and Safety Agency,Maritime House,4  Burma Road,null,Apapa,Lagos,NIGERIA ,null,true,True
352,352,Niue Ship Registry ,10 Anson Road  International Plaza,#25-15,null,null,Singapore ,SINGAPORE ,079903,true,True
351,351,Niue Ship Registry ,10 Anson Road  International Plaza,#25-15,null,null,Singapore ,SINGAPORE ,079903,true,True
350,350,Niue Ship Registry ,10 Anson Road  International Plaza,#25-15,null,null,Singapore ,SINGAPORE ,079903,true,True
349,349,Niue Ship Registry ,10 Anson Road  International Plaza,#25-15,null,null,Singapore ,SINGAPORE ,079903,true,True
348,348,Niue Ship Registry ,10 Anson Road  International Plaza,#25-15,null,null,Singapore ,SINGAPORE ,079903,true,True
347,347,Maritime New Zealand,null,null,null,null,null,NEW ZEALAND,null,true,True
346,346,Maritime New Zealand,null,null,null,null,null,NEW ZEALAND,null,true,True
345,345,Maritime New Zealand,Level 11,1 Grey Street,,,Wellington 6011,NEW ZEALAND,,true,True
344,344,Maritime New Zealand,null,null,null,null,null,NEW ZEALAND,null,true,True
341,341,Inspectie Leefomgeving en Transport,Ministerie van Infrastructuur en Waterstaat,Postbox 16191,,,2500 BD Den Haag,NETHERLANDS,,false,False
340,340,Unit Analysis  Development and Accident Investigation,Netherlands Shipping Inspectorate ,Human Environment and Transportation Inspectorate,Weena 723 
3013 AM Rotterdam
Entrance C  1st Floor,null,Rotterdam,NETHERLANDS,null,true,True
340,343,Inspectie Leefomgeving en Transport,Ministerie van Infrastructuur en Waterstaat,Postbox 16191,,,2500 BD Den Haag,NETHERLANDS,,false,False
339,342,Inspectie Leefomgeving en Transport,Ministerie van Infrastructuur en Waterstaat,Postbox 16191,,,2500 BD Den Haag,NETHERLANDS,,false,False
338,731,Inspectie Leefomgeving en Transport,Ministerie van Infrastructuur en Waterstaat,Postbox 16191,,,2500 BD Den Haag  ,NETHERLANDS,,false,False
337,337,Direction De La Marine
Marchande,Bd Feliz Houphouet Boigny,null,null,null,Casablanca,MOROCCO,null,false,False
336,336,Direction De La Marine
Marchande,Bd Feliz Houphouet Boigny,null,null,null,Casablanca,MOROCCO,null,false,False
335,335,Direction De La Marine
Marchande,Bd Feliz Houphouet Boigny,null,null,null,Casablanca,MOROCCO,null,false,False
334,334,Direction De La Marine
Marchande,Bd Feliz Houphouet Boigny,null,null,null,Casablanca,MOROCCO,null,false,False
333,333,Direction De La Marine
Marchande,Bd Feliz Houphouet Boigny,null,null,null,Casablanca,MOROCCO,null,false,False
332,332,Mongolia Maritime Administration (Operations) ,Mongolia Ship Registry ,133 New Bridge Road,#16-02 Chinatown Point,null,null,SINGAPORE,059413,false,False
331,331,Mongolia Maritime Administration (Operations) ,Mongolia Ship Registry ,133 New Bridge Road,#16-02 Chinatown Point,null,null,SINGAPORE,059413,false,False
330,330,Mongolia Maritime Administration (Operations) ,Mongolia Ship Registry ,133 New Bridge Road,#16-02 Chinatown Point,null,null,SINGAPORE,059413,false,False
329,329,Mongolia Maritime Administration (Operations) ,Mongolia Ship Registry ,133 New Bridge Road,#16-02 Chinatown Point,null,null,SINGAPORE,059413,false,False
328,328,Secretaria de Comunicaciones y Transportes,Direccion General de Marine Mercante,Av Nuevo Leon 210,Col. Hipodromo Condesa  C.P. ,null,null,MEXICO,06100,false,False
327,327,Secretaria de Comunicaciones y Transportes,Direccion General de Marine Mercante,Av Nuevo Leon 210,Col. Hipodromo Condesa  C.P. ,null,null,MEXICO,06100,false,False
326,326,Secretaria de Comunicaciones y Transportes,Direccion General de Marine Mercante,Av Nuevo Leon 210,Col. Hipodromo Condesa  C.P. ,null,null,MEXICO,06100,false,False
325,325,Ministry of Public Infrastructure 
National Development Unit,Land Transport and Shipping,4th Floor,New Government Centre,null,Port-Louis,REPUBLIC OF MAURITIUS,null,false,False
324,324,Ministry of Public Infrastructure 
National Development Unit,Land Transport and Shipping,4th Floor,New Government Centre,null,Port-Louis,REPUBLIC OF MAURITIUS,null,false,False
323,323,Ministry of Public Infrastructure 
National Development Unit,Land Transport and Shipping,4th Floor,New Government Centre,null,Port-Louis,REPUBLIC OF MAURITIUS,null,false,False
322,322,Ministry of Ocean Economy  Marine Resources  Fisheries and Shipping ,4th Floor,LIC Centre,President John Kennedy Street,,Port-Louis,MAURITIUS,,false,False
321,321,Maritime Administrator for the Republic of the Marshall Islands,Attn: Vessel Administration ,International Registries  Inc.,11495 Commerce Park Drive ,Virginia ,Reston,USA,20191-1506,true,True
320,320,Maritime Administrator for the Republic of the Marshall Islands,Attn: Vessel Administration ,International Registries  Inc.,11495 Commerce Park Drive ,Virginia ,Reston,USA,20191-1506,true,True
319,319,Maritime Administrator for the Republic of the Marshall Islands,Attn: Vessel Administration ,International Registries  Inc.,11495 Commerce Park Drive ,Virginia ,Reston,USA,20191-1506,true,True
318,318,Maritime Administrator for the Republic of the Marshall Islands,Attn: Vessel Administration ,International Registries  Inc.,11495 Commerce Park Drive ,Virginia ,Reston,USA,20191-1506,true,True
317,317,Maritime Administrator for the Republic of the Marshall Islands,Attn: Vessel Administration ,International Registries  Inc.,11495 Commerce Park Drive ,Virginia ,Reston,USA,20191-1506,true,True
316,316,Registrar General of Shipping and Seamen,Merchant Shipping Directorate,Transport Malta,Malta Transport Centre,,Triq Pantar Hal Lija 2021,MALTA,,true,True
315,315,Registrar General of Shipping and Seamen,Merchant Shipping Directorate,Transport Malta,Malta Transport Centre,,Triq Pantar Hal Lija 2021,MALTA,,true,True
314,314,Registrar General of Shipping and Seamen,Merchant Shipping Directorate,Transport Malta,Malta Transport Centre,,Triq Pantar Hal Lija 2021,MALTA,,true,True
313,313,Registrar General of Shipping and Seamen,Merchant Shipping Directorate,Transport Malta,Malta Transport Centre,,Triq Pantar Hal Lija 2021,MALTA,,true,True
312,312,Registrar General of Shipping and Seamen,Merchant Shipping Directorate,Transport Malta,Malta Transport Centre,,Triq Pantar Hal Lija 2021,MALTA,,true,True
311,311,Marine Environment Protection Unit  Safety of Navigation Division
Marine Department of Malaysia ,P.O. Box 12  Foreshore Road,null,null,Selangor ,Port Kelang ,MALAYSIA ,42007,true,True
310,310,Marine Environment Protection Unit  Safety of Navigation Division
Marine Department of Malaysia ,P.O. Box 12  Foreshore Road,null,null,Selangor ,Port Kelang ,MALAYSIA ,42007,true,True
309,309,Director General ,Marine Department Malaysia,P.O. Box 12  ,,Selangor ,Port Kelang ,MALAYSIA,42007,true,True
308,308,Director General  ,Marine Department Malaysia,P.O Box 12,,Selangor ,Port Kelang ,MALAYSIA,42007,true,True
307,307,Director General ,Marine Department Malaysia,P.O. Box 12,,Selangor ,Port Kelang ,MALAYSIA,42007,true,True
306,306,International Shipping Register of Madeira – MAR,Rua do Bom Jesus no9 – 1B,null,null,Madeira,Funchal,PORTUGAL,9050-028 ,true,True
305,305,International Shipping Register of Madeira – MAR,Rua do Bom Jesus no9 – 1B,null,null,Madeira,Funchal,PORTUGAL,9050-028 ,true,True
304,304,International Shipping Register of Madeira – MAR,Rua do Bom Jesus no9 – 1B,null,null,Madeira,Funchal,PORTUGAL,9050-028 ,true,True
304,802,International Shipping Register of Madeira - MAR,Rua Do Bom Jesus NO9 - 1B,,,,Fuchal,MADEIRA,9050-028,false,False
304,803,International Shipping Register of Madeira - MAR,Av. Zarco,Edifício do Governo Regional  1.º  ,P.O. Box 494 ,,Funchal,MADEIRA,9004-527 ,false,False
303,804,International Shipping Register of Madeira - MAR,Av. Zarco,Edifício do Governo Regional  1.º  ,P.O. Box 494 ,,Funchal,MADEIRA,9004-527 ,false,False
303,303,International Shipping Register of Madeira – MAR,Rua do Bom Jesus no9 – 1B,null,null,Madeira,Funchal,PORTUGAL,9050-028 ,true,True
302,302,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,null,null,null,null,LUXEMBOURG,L-2449 ,true,True
301,301,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,null,null,null,null,LUXEMBOURG,L-2449 ,true,True
300,300,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,null,null,null,null,LUXEMBOURG,L-2449 ,true,True
299,299,Commissariat aux Affaires Maritimes,19-21  Boulevard Royal ,null,null,null,null,LUXEMBOURG,L-2449 ,true,True
298,298,Lithuanian Transport Safety Administration,Svitrigailos str. 42,LT-03209 ,,,Vilnius,LITHUANIA  REPUBLIC OF,,true,True
297,297,Lithuanian Transport Safety Administration,Svitrigailos str. 42,LT-03209 ,,,Vilnius,LITHUANIA  REPUBLIC OF,,true,True
296,296,Lithuanian Transport Safety Administration,Svitrigailos str. 42,LT-03209 ,,,Vilnius,LITHUANIA  REPUBLIC OF,,true,True
295,295,Lithuanian Transport Safety Administration,Svitrigailos str. 42,LT-03209 ,,,Vilnius,LITHUANIA  REPUBLIC OF,,true,True
292,292,Liberian International Ship & Corporate Registry,Attn: Bunker CLC/CLC Applications,22980 Indian Creek Drive ,Suite 200,Virginia ,Dulles,UNITED STATES OF AMERICA,VA 20166,true,True
291,291,Attn: Bunker CLC/CLC Applications,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,Suite 300,Virginia ,Vienna,USA,22182,true,True
291,294,Attn: WRC Applications,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,Suite 300,Virginia ,Vienna,USA,22182,true,True
290,290,Attn: Bunker CLC/CLC Applications,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,Suite 300,Virginia ,Vienna,USA,22182,true,True
290,293,Attn: WRC Applications,Liberian International Ship & Corporate Registry,8619 Westwood Center Drive,Suite 300,Virginia ,Vienna,USA,22182,true,True
289,289,Liberian International Ship & Corporate Registry,Attn: Bunker CLC/CLC Applications,22980 Indian Creek Drive,Suite 200,Virginia ,Dulles ,UNITED STATES OF AMERICA,VA 20166,true,True
288,288,Liberian International Ship Corporate Registry,Attn: Bunker CLC/CLC Applications,2290 Indian Creek Drive ,Suite 200,Virginia ,Dulles,UNITED STATES OF AMERICA,VA 20166,true,True
287,287,Maritime Administration of Latvia,Latvian Ship register ,5  Trijadibas Str.,null,null,Riga,LATVIA,LV-1048,true,True
286,286,Maritime Administration of Latvia,Latvian Ship register ,5  Trijadibas Str.,null,null,Riga,LATVIA,LV-1048,true,True
285,285,Maritime Administration of Latvia,Latvian Ship register ,5  Trijadibas Str.,null,null,Riga,LATVIA,LV-1048,true,True
284,284,Maritime Administration of Latvia,Latvian Ship register ,5  Trijadibas Str.,null,null,Riga,LATVIA,LV-1048,true,True
283,283,General Administration for Transport Affairs,Marine Affairs Department
Ministry of Communications,P.O. Box 16,null,null,Safat,KUWAIT,null,true,True
282,282,General Administration for Transport Affairs,Marine Affairs Department
Ministry of Communications,P.O. Box 16,null,null,Safat,KUWAIT,null,true,True
281,281,General Administration for Transport Affairs,Marine Affairs Department
Ministry of Communications,P.O. Box 16,null,null,Safat,KUWAIT,null,true,True
280,280,Kiribati Ship Registry ,10 Anson Road ,,,,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,079903,true,True
279,279,Kiribati Ship Registry ,10 Anson Road ,,,,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,079903,true,True
278,278,Kiribati Ship Registry ,10 Anson Road ,,,,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,079903,true,True
277,277,Kiribati Ship Registry ,10 Anson Road ,,,,#25-14 International Plaza,SINGAPORE  REPUBLIC OF,079903,true,True
276,276,Jordan Maritime Authority ,P.O. Box: 171,null,null,null,Aqaba,JORDAN,77110,true,True
275,275,Jordan Maritime Authority ,P.O. Box: 171,null,null,null,Aqaba,JORDAN,77110,true,True
274,274,Jordan Maritime Commission,P.O. Box: 171,,,,Aqaba,JORDAN,77110,true,True
273,273,Jordan Maritime Commission,P.O. Box: 171,,,,Aqaba,JORDAN,77110,true,True
272,272,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,2-1-3  Kasumigaseki,Chiyoda-ku,null,null,Tokyo ,JAPAN,null,true,True
271,271,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,2-1-3  Kasumigaseki,Chiyoda-ku,null,null,Tokyo ,JAPAN,null,true,True
270,270,Ministry of Land  Infrastructure  Transport and Tourism  Maritime Bureau,2-1-3  Kasumigaseki,Chiyoda-ku,null,null,Tokyo ,JAPAN,null,true,True
269,269,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,null,null,Kingston,JAMAICA W.I. ,null,true,True
268,268,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,null,null,Kingston,JAMAICA W.I. ,null,true,True
267,267,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,null,null,Kingston,JAMAICA W.I. ,null,true,True
266,266,Maritime Authority of Jamaica
Head Office,2nd Floor  The Office Centre Building ,12 Ocean Boulevard,null,null,Kingston,JAMAICA W.I. ,null,true,True
265,265,CONSAP S.p.a,VIA YSER 14,null,null,null,Roma,ITALY,00198,true,True
264,264,CONSAP S.p.a,VIA YSER 14,null,null,null,Roma,ITALY,00198,true,True
263,263,CONSAP S.p.a,VIA YSER 14,null,null,null,Roma,ITALY,00198,true,True
262,262,CONSAP S.p.a,VIA YSER 14,null,null,null,Roma,ITALY,00198,true,True
261,261,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,null,null,null,Douglas,ISLE OF MAN,IM1 1EX,true,True
260,260,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,null,null,null,Douglas,ISLE OF MAN,IM1 1EX,true,True
259,259,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,null,null,null,Douglas,ISLE OF MAN,IM1 1EX,true,True
258,258,Department of Economic Development Isle of Man Ship Registry,Upper Church Street,null,null,null,Douglas,ISLE OF MAN,IM1 1EX,true,True
257,257,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,null,null,Eire,Dublin 2,IRELAND,null,true,True
256,256,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,null,null,Eire,Dublin 2,IRELAND,null,true,True
255,255,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,,,,Dublin 2,IRELAND REPUBLIC OF,D02 TR60,true,True
254,254,Marine Survey Office Dept of Transport  Tourism & Sport ,Leeson Lane ,,,,Dublin 2,IRELAND REPUBLIC OF,D02 TR60,true,True
253,253,Directorate General of Sea Communications ,JL. Merdeka Barat No.8 ,,,,Jakarta Pusat,INDONESIA,10110,true,True
252,252,Directorate General of Sea Communications ,JL. Merdeka Barat No.8 ,,,,Jakarta Pusat,INDONESIA,10110,true,True
251,251,Ministry of Transportation,Directorate of Marine and Shipping Sub,Directorates of Pollution and Safety Management of Ships,12th Floor  Karya Buildings  JL. Merdeka Barat No. 8,,Jakarta ,INDONESIA,10110,true,True
250,250,Directorate General of Sea Communications ,JL. Merdeka Barat No.8,,,,Jakarta Pusat,INDONESIA,10110,true,True
225,245,Registrar of Indian Ships ,Mercantile Marine Department  Anchor Gate Building,2nd Floor  P. B. No. 5004,Rajaji Salai,null,Chennai,INDIA,600 001,false,False
225,249,Registrar of Indian Ships,Mercantile Marine Department  Willingdon Island,North End PO 3701,null,null,Kochi,INDIA,682 009,false,False
225,229,Mercantile Marine Dept  Pratishtha Bhavan,null,101 Maharshi Karve Road,null,null,Mumbai,INDIA,400 020,true,True
225,233,Registrar of Indian Ships ,The Priniple Officer  Mercantile Marine Dept,Old C.G.O Building,101  Maharishi Karve Road,null,Mumbai,INDIA, 400-020,false,False
225,237,The Registrar of Indian Ships ,Mercantile Marine Department  #7-8-26/A,Harbour Park Down,null,Andhra Pradesh,Visakhapatnam,INDIA,530003,false,False
225,241,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false,False
225,225,The Principle Officer Mercantile Marine Dept. Government of India,Old C.G.O Building,101 Maharshi Karve Road,null,null,Mumbai,INDIA,400 020,false,False
224,236,The Registrar of Indian Ships ,Mercantile Marine Department  #7-8-26/A,Harbour Park Down,null,Andhra Pradesh,Visakhapatnam,INDIA,530003,false,False
224,232,Registrar of Indian Ships ,The Priniple Officer  Mercantile Marine Dept,Old C.G.O Building,101  Maharishi Karve Road,null,Mumbai,INDIA, 400-020,false,False
224,228,Mercantile Marine Dept  Pratishtha Bhavan,null,101 Maharshi Karve Road,null,null,Mumbai,INDIA,400 020,true,True
224,224,The Principle Officer Mercantile Marine Dept. Government of India,Old C.G.O Building,101 Maharshi Karve Road,null,null,Mumbai,INDIA,400 020,false,False
224,248,Registrar of Indian Ships,Mercantile Marine Department  Willingdon Island,North End PO 3701,null,null,Kochi,INDIA,682 009,false,False
224,244,Registrar of Indian Ships ,Mercantile Marine Department  Anchor Gate Building,2nd Floor  P. B. No. 5004,Rajaji Salai,null,Chennai,INDIA,600 001,false,False
224,240,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false,False
223,243,Registrar of Indian Ships ,Mercantile Marine Department  Anchor Gate Building,2nd Floor  P. B. No. 5004,Rajaji Salai,null,Chennai,INDIA,600 001,false,False
223,247,Registrar of Indian Ships,Mercantile Marine Department  Willingdon Island,North End PO 3701,null,null,Kochi,INDIA,682 009,false,False
223,227,Registrar of Indian Ships,Mercantile Marine Department ,Pratishtha Bhavan,101  Maharshi Karve Road,,Mumbai,INDIA,400 020,true,True
223,231,Registrar of Indian Ships ,The Priniple Officer  Mercantile Marine Dept,Old C.G.O Building,101  Maharishi Karve Road,null,Mumbai,INDIA, 400-020,false,False
223,235,Mercantile Marine Department,New Port Area,Harbour Approach Road,,,Visakhapatnam,INDIA,530 035,false,False
223,239,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false,False
223,223,The Principle Officer Mercantile Marine Dept. Government of India,Old C.G.O Building,101 Maharshi Karve Road,null,null,Mumbai,INDIA,400 020,false,False
223,770,Registrar of Indian Ships,Mercantile Marine Department,# 7-8-26/A  Harbour Park Down ,,,Visakhapatnam-530 003,INDIA,,false,False
223,728,Registrar of Indian Ships,Mercantile Marine Department,Headland Sada,Vasco Da Gama,,Goa,INDIA,403803,false,False
222,222,The Principle Officer Mercantile Marine Dept. Government of India,Old C.G.O Building,101 Maharshi Karve Road,null,null,Mumbai,INDIA,400 020,false,False
222,226,Mercantile Marine Dept  Pratishtha Bhavan,null,101 Maharshi Karve Road,null,null,Mumbai,INDIA,400 020,true,True
222,242,Registrar of Indian Ships ,Mercantile Marine Department  Anchor Gate Building,2nd Floor  P. B. No. 5004,Rajaji Salai,null,Chennai,INDIA,600 001,false,False
222,238,Registrar of Indian Ships,Mercantile Marine Department  Marine House,Hastings,null,null,Kolkata,INDIA,700 022,false,False
222,234,The Registrar of Indian Ships ,Mercantile Marine Department  #7-8-26/A,Harbour Park Down,null,Andhra Pradesh,Visakhapatnam,INDIA,530003,false,False
222,230,Registrar of Indian Ships ,The Priniple Officer  Mercantile Marine Dept,Old C.G.O Building,101  Maharishi Karve Road,null,Mumbai,INDIA, 400-020,false,False
222,246,Registrar of Indian Ships,Mercantile Marine Department  Willingdon Island,North End PO 3701,null,null,Kochi,INDIA,682 009,false,False
221,221,National Transport Authority
