SQL_SignatoryStateId,API_SignatoryStateId,SQL_Id,API_Id,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_StateOrCounty,API_StateOrCounty,SQL_City,API_City,SQL_Country,API_Country,SQL_PostCode,API_PostCode,SQL_isThePrimaryAddress,API_isThePrimaryAddress,Test Case Status
124,124  124  124  124  124  124  124  124  124  124  124  124  124  124  124,160,166  136  145  151  148  142  163  154  160  157  133  127  130  139  124,Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique,AFFAIRES MARITIMES  Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,Boulevard Chevalier de Sainte Marthe ,Quai de General Lawton Collins  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  21  rue de la République  4 rue du Colonel Fabien BP 34,BP 620,BP 721  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227  null  null,null,Cedex  null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX  null  null,null,null  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null  null  null,FORT DE FRANCE ,Cherbourg  Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE,97261,50107  13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
124,124  124  124  124  124  124  124  124  124  124  124  124  124  124  124,163,166  136  145  151  148  142  163  154  160  157  133  127  130  139  124,Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe,AFFAIRES MARITIMES  Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,20  rue Henri Becquerel ,Quai de General Lawton Collins  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  21  rue de la République  4 rue du Colonel Fabien BP 34,BP 2466,BP 721  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227  null  null,CEDEX ,Cedex  null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX  null  null,null,null  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null  null  null,JARRY ,Cherbourg  Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE,97085,50107  13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
124,124  124  124  124  124  124  124  124  124  124  124  124  124  124  124,166,166  136  145  151  148  142  163  154  160  157  133  127  130  139  124,AFFAIRES MARITIMES,AFFAIRES MARITIMES  Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,Quai de General Lawton Collins,Quai de General Lawton Collins  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  21  rue de la République  4 rue du Colonel Fabien BP 34,BP 721,BP 721  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227  null  null,Cedex,Cedex  null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX  null  null,null,null  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null  null  null,Cherbourg,Cherbourg  Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE,50107,50107  13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
123,123  123  123  123  123  123,123,546  723  809  808  797  123,Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,2 Bis   Bureau Veritas  Bureau Veritas   Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,4 rue du Colonel Fabien BP 34,Rue Felix RUSSEIL BP 36-98845  67/71 Bd du Château  Le Triangle de l’Arche  10 Place de la Joliette   71 Fenchurch Street  4 rue du Colonel Fabien BP 34,null,    8  cours du Triangle – CS 50101      null,null,    92937       null,null,  Cedex  CEDEX      null,le Havre,Noumea Cedex  Neuilly-Sur-Seine  PARIS LA DEFENSE   Marseille   London  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE,76083,  92571    13002  EC3M 4BS  76083,True,false  false  false  false  false  true,Test Case Failed
123,123  123  123  123  123  123,723,546  723  809  808  797  123,Bureau Veritas,2 Bis   Bureau Veritas  Bureau Veritas   Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,67/71 Bd du Château,Rue Felix RUSSEIL BP 36-98845  67/71 Bd du Château  Le Triangle de l’Arche  10 Place de la Joliette   71 Fenchurch Street  4 rue du Colonel Fabien BP 34,,    8  cours du Triangle – CS 50101      null,,    92937       null,Cedex,  Cedex  CEDEX      null,Neuilly-Sur-Seine,Noumea Cedex  Neuilly-Sur-Seine  PARIS LA DEFENSE   Marseille   London  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE,92571,  92571    13002  EC3M 4BS  76083,False,false  false  false  false  false  true,Test Case Failed
123,123  123  123  123  123  123,797,546  723  809  808  797  123,Lloyd’s Register group services Limited,2 Bis   Bureau Veritas  Bureau Veritas   Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,71 Fenchurch Street,Rue Felix RUSSEIL BP 36-98845  67/71 Bd du Château  Le Triangle de l’Arche  10 Place de la Joliette   71 Fenchurch Street  4 rue du Colonel Fabien BP 34,,    8  cours du Triangle – CS 50101      null,,    92937       null,,  Cedex  CEDEX      null,London,Noumea Cedex  Neuilly-Sur-Seine  PARIS LA DEFENSE   Marseille   London  le Havre,UNITED KINGDOM,FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE,EC3M 4BS,  92571    13002  EC3M 4BS  76083,False,false  false  false  false  false  true,Test Case Failed
123,123  123  123  123  123  123,808,546  723  809  808  797  123,Lloyd’s Register EMEA ,2 Bis   Bureau Veritas  Bureau Veritas   Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,10 Place de la Joliette ,Rue Felix RUSSEIL BP 36-98845  67/71 Bd du Château  Le Triangle de l’Arche  10 Place de la Joliette   71 Fenchurch Street  4 rue du Colonel Fabien BP 34,,    8  cours du Triangle – CS 50101      null,,    92937       null,,  Cedex  CEDEX      null,Marseille ,Noumea Cedex  Neuilly-Sur-Seine  PARIS LA DEFENSE   Marseille   London  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE,13002,  92571    13002  EC3M 4BS  76083,False,false  false  false  false  false  true,Test Case Failed
123,123  123  123  123  123  123,809,546  723  809  808  797  123,Bureau Veritas ,2 Bis   Bureau Veritas  Bureau Veritas   Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,Le Triangle de l’Arche,Rue Felix RUSSEIL BP 36-98845  67/71 Bd du Château  Le Triangle de l’Arche  10 Place de la Joliette   71 Fenchurch Street  4 rue du Colonel Fabien BP 34,8  cours du Triangle – CS 50101,    8  cours du Triangle – CS 50101      null,92937 ,    92937       null,CEDEX,  Cedex  CEDEX      null,PARIS LA DEFENSE ,Noumea Cedex  Neuilly-Sur-Seine  PARIS LA DEFENSE   Marseille   London  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE,,  92571    13002  EC3M 4BS  76083,False,false  false  false  false  false  true,Test Case Failed
123,123  123  123  123  123  123,546,546  723  809  808  797  123,2 Bis ,2 Bis   Bureau Veritas  Bureau Veritas   Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,Rue Felix RUSSEIL BP 36-98845,Rue Felix RUSSEIL BP 36-98845  67/71 Bd du Château  Le Triangle de l’Arche  10 Place de la Joliette   71 Fenchurch Street  4 rue du Colonel Fabien BP 34,,    8  cours du Triangle – CS 50101      null,,    92937       null,,  Cedex  CEDEX      null,Noumea Cedex,Noumea Cedex  Neuilly-Sur-Seine  PARIS LA DEFENSE   Marseille   London  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE,,  92571    13002  EC3M 4BS  76083,False,false  false  false  false  false  true,Test Case Failed
122,122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122,810,165  810  135  144  150  147  141  162  153  159  156  132  126  129  811  798  138  122,Bureau Veritas ,AFFAIRES MARITIMES  Bureau Veritas   Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,Le Triangle de l’Arche,Quai de General Lawton Collins  Le Triangle de l’Arche  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  10 Place de la Joliette   71 Fenchurch Street  21  rue de la République  4 rue du Colonel Fabien BP 34,8  cours du Triangle – CS 50101,BP 721  8  cours du Triangle – CS 50101  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227      null  null,92937 ,Cedex  92937   null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX      null  null,CEDEX,null  CEDEX  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null      null  null,PARIS LA DEFENSE ,Cherbourg  PARIS LA DEFENSE   Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille   London  Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE  FRANCE,,50107    13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  EC3M 4BS  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
122,122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122,811,165  810  135  144  150  147  141  162  153  159  156  132  126  129  811  798  138  122,Lloyd’s Register EMEA ,AFFAIRES MARITIMES  Bureau Veritas   Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,10 Place de la Joliette ,Quai de General Lawton Collins  Le Triangle de l’Arche  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  10 Place de la Joliette   71 Fenchurch Street  21  rue de la République  4 rue du Colonel Fabien BP 34,,BP 721  8  cours du Triangle – CS 50101  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227      null  null,,Cedex  92937   null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX      null  null,,null  CEDEX  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null      null  null,Marseille ,Cherbourg  PARIS LA DEFENSE   Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille   London  Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE  FRANCE,13002,50107    13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  EC3M 4BS  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
122,122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122,798,165  810  135  144  150  147  141  162  153  159  156  132  126  129  811  798  138  122,Lloyd’s Register group services Limited,AFFAIRES MARITIMES  Bureau Veritas   Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,71 Fenchurch Street,Quai de General Lawton Collins  Le Triangle de l’Arche  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  10 Place de la Joliette   71 Fenchurch Street  21  rue de la République  4 rue du Colonel Fabien BP 34,,BP 721  8  cours du Triangle – CS 50101  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227      null  null,,Cedex  92937   null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX      null  null,,null  CEDEX  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null      null  null,London,Cherbourg  PARIS LA DEFENSE   Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille   London  Marseille  le Havre,UNITED KINGDOM,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE  FRANCE,EC3M 4BS,50107    13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  EC3M 4BS  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
122,122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122,122,165  810  135  144  150  147  141  162  153  159  156  132  126  129  811  798  138  122,Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,AFFAIRES MARITIMES  Bureau Veritas   Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,4 rue du Colonel Fabien BP 34,Quai de General Lawton Collins  Le Triangle de l’Arche  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  10 Place de la Joliette   71 Fenchurch Street  21  rue de la République  4 rue du Colonel Fabien BP 34,null,BP 721  8  cours du Triangle – CS 50101  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227      null  null,null,Cedex  92937   null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX      null  null,null,null  CEDEX  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null      null  null,le Havre,Cherbourg  PARIS LA DEFENSE   Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille   London  Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  UNITED KINGDOM  FRANCE  FRANCE,76083,50107    13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  EC3M 4BS  13002  76083,True,false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
122,122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122  122,126,165  810  135  144  150  147  141  162  153  159  156  132  126  129  811  798  138  122,Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO,AFFAIRES MARITIMES  Bureau Veritas   Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Lloyd’s Register EMEA   Lloyd’s Register group services Limited  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
