SQL_BrokerID,API_BrokerID,SQL_BrokerReference,API_BrokerReference,SQL_PartyId,API_PartyId,SQL_PartyCrmIdentifier,API_PartyCrmIdentifier,SQL_IsOrganisation,API_IsOrganisation,SQL_OrganisationName,API_OrganisationName,SQL_Salutation,API_Salutation,SQL_FirstName,API_FirstName,SQL_MiddleName,API_MiddleName,SQL_LastName,API_LastName,SQL_Name,API_Name,SQL_SearchName,API_SearchName,SQL_EmailAddress,API_EmailAddress,SQL_Telephone,API_Telephone,SQL_Fax,API_Fax,SQL_AddressId,API_AddressId,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_City,API_City,SQL_State,API_State,SQL_Country,API_Country,SQL_Postcode,API_Postcode,Status
1210,1210,6193,6193,103805,103805,688115D4-5D81-E911-A98C-00224800510B,688115d4-5d81-e911-a98c-00224800510b,true,true,PT Adonai Pialang Asuransi,PT Adonai Pialang Asuransi,,,null,null,null,null,null,null,PT Adonai Pialang Asuransi,PT Adonai Pialang Asuransi,PT Adonai Pialang Asuransi,PT Adonai Pialang Asuransi,aditya@adonai.co.id,aditya@adonai.co.id,628111562333,628111562333,,,104043,104043,Graha Adonai ,Graha Adonai ,Ruko Taman ,Ruko Taman ,Bougenville Estate Blok A,Bougenville Estate Blok A,No. 33-34  Jatibening  ,No. 33-34  Jatibening  ,Kalimalang  Bekasi,Kalimalang  Bekasi,,,INDONESIA,INDONESIA,,,Test case is passed
1209,1209,6192,6192,103787,103787,BE8B25C9-1F81-E911-A990-0022480042B3,be8b25c9-1f81-e911-a990-0022480042b3,true,true,Principal Re Limited,Principal Re Limited,,,null,null,null,null,null,null,Principal Re Limited,Principal Re Limited,Principal Re Limited,Principal Re Limited,amalia@principalrelimited.com,amalia@principalrelimited.com,60378319859,60378319859,60378314859,60378314859,104025,104025,No. 7A Tingkat 1,No. 7A Tingkat 1,Jalan Juruwang B U1/B,Jalan Juruwang B U1/B,Laman Glenmarie,Laman Glenmarie,40150 Shah Alam,40150 Shah Alam,Selangor,Selangor,,,MALAYSIA,MALAYSIA,,,Test case is passed
1208,1208,6190,6190,103588,103588,83833CFA-A17B-E911-A98D-0022480053E9,83833cfa-a17b-e911-a98d-0022480053e9,true,true,Lion Underwriting Pty Ltd,Lion Underwriting Pty Ltd,,,null,null,null,null,null,null,Lion Underwriting Pty Ltd,Lion Underwriting Pty Ltd,Lion Underwriting Pty Ltd,Lion Underwriting Pty Ltd,kurt@lionunderwriting.com.au,kurt@lionunderwriting.com.au,0280428200,0280428200,,,103819,103819,Unit 34  17 Carins Street,Unit 34  17 Carins Street,,,,,,,Loganholme,Loganholme,QLD,QLD,AUSTRALIA,AUSTRALIA,,,Test case is passed
1207,1207,6188,6188,103413,103413,31EDE661-6176-E911-A990-0022480042B3,31ede661-6176-e911-a990-0022480042b3,true,true,CKRe Limited,CKRe Limited,,,null,null,null,null,null,null,CKRe Limited,CKRe Limited,CKRe Limited,CKRe Limited,amit.s@ckre.co.uk,amit.s@ckre.co.uk,+44 (0)20 7929 7017,+44 (0)20 7929 7017,,,103638,103638,1st Floor,1st Floor,10 Fenchurch Street,10 Fenchurch Street,,,,,London,London,,,UNITED KINGDOM,UNITED KINGDOM,EDC3M 3BE,EDC3M 3BE,Test case is passed
1206,1206,6187,6187,103396,103396,1E754D6A-2976-E911-A98C-00224800510B,1e754d6a-2976-e911-a98c-00224800510b,true,true,Insurance Advisory Service (NSW) Pty Ltd,Insurance Advisory Service (NSW) Pty Ltd,,,null,null,null,null,null,null,Insurance Advisory Service (NSW) Pty Ltd,Insurance Advisory Service (NSW) Pty Ltd,Insurance Advisory Service (NSW) Pty Ltd,Insurance Advisory Service (NSW) Pty Ltd,info@insuranceadvisoryservice.com.au,info@insuranceadvisoryservice.com.au,0282682900,0282682900,0282682901,0282682901,103621,103621,PO Box 1073,PO Box 1073,,,,,,,North Sydney NSW 2060,North Sydney NSW 2060,,,AUSTRALIA,AUSTRALIA,,,Test case is passed
1205,1205,6185,6185,103391,103391,E88F9EBE-2876-E911-A98C-00224800510B,e88f9ebe-2876-e911-a98c-00224800510b,true,true,Aelia Assurances SA,Aelia Assurances SA,,,null,null,null,null,null,null,Aelia Assurances SA,Aelia Assurances SA,Aelia Assurances SA,Aelia Assurances SA,Christelle.Labeyrie@Aelia-Assurances.CH,Christelle.Labeyrie@Aelia-Assurances.CH,+41 (0) 225 255 771,+41 (0) 225 255 771,,,103616,103616,Avenue Louis-Casai 18,Avenue Louis-Casai 18,,,,,,,Geneve,Geneve,,,SWITZERLAND,SWITZERLAND,1209,1209,Test case is passed
1204,1204,6186,6186,103387,103387,2D14C17A-2576-E911-A98C-00224800510B,2d14c17a-2576-e911-a98c-00224800510b,true,true,ASCAIR GmbH,ASCAIR GmbH,,,null,null,null,null,null,null,ASCAIR GmbH,ASCAIR GmbH,ASCAIR GmbH,ASCAIR GmbH,info@ascair.de,info@ascair.de,+49 8856 80528,+49 8856 80528,+49 8856 80528-29,+49 8856 80528-29,103612,103612,Bahnhofstrasse 6,Bahnhofstrasse 6,,,,,,,Penzberg,Penzberg,,,GERMANY,GERMANY,82377,82377,Test case is passed
1203,1203,6184,6184,102902,102902,E89BFA68-3068-E911-A98C-002248005D88,e89bfa68-3068-e911-a98c-002248005d88,true,true,Star Ins,Star Ins,,,null,null,null,null,null,null,Star Ins,Star Ins,Star Ins,Star Ins,,,,,,,103102,103102,Peyo Yavorov str.  fl. 2  office 3,Peyo Yavorov str.  fl. 2  office 3,,,,,,,Sofia,Sofia,,,BULGARIA,BULGARIA,130927224,130927224,Test case is passed
1202,1202,6183,6183,102883,102883,7266343F-1368-E911-A98C-00224800510B,7266343f-1368-e911-a98c-00224800510b,true,true,TCC Company Limited,TCC Company Limited,,,null,null,null,null,null,null,TCC Company Limited,TCC Company Limited,TCC Company Limited,TCC Company Limited,,,,,,,103083,103083,175-177 Bangkok Union Insurance Building,175-177 Bangkok Union Insurance Building,4th Floor  Unit 2  Surawongse Road,4th Floor  Unit 2  Surawongse Road,Suriyawongse  Bangrak,Suriyawongse  Bangrak,,,Bangkok  10500,Bangkok  10500,,,THAILAND,THAILAND,,,Test case is passed
1201,1201,6181,6181,102432,102432,CF3CFD50-A865-E911-A990-0022480042B3,cf3cfd50-a865-e911-a990-0022480042b3,true,true,Chartered Insurance Solutions Co Ltd,Chartered Insurance Solutions Co Ltd,,,null,null,null,null,null,null,Chartered Insurance Solutions Co Ltd,Chartered Insurance Solutions Co Ltd,Chartered Insurance Solutions Co Ltd,Chartered Insurance Solutions Co Ltd,c.sik@chartered.co.th,c.sik@chartered.co.th,+662 180 6789,+662 180 6789,+662 180 6798,+662 180 6798,102631,102631,Ari Hills  17/B Floor,Ari Hills  17/B Floor,No. 428 Phahonyothin Rd,No. 428 Phahonyothin Rd,,,,,Samsennai Phayathai Bangkok,Samsennai Phayathai Bangkok,,,THAILAND,THAILAND,10400,10400,Test case is passed
1200,1200,6180,6180,102388,102388,036D4C82-E061-E911-A98C-00224800510B,036d4c82-e061-e911-a98c-00224800510b,true,true,Sector Associates Ltd,Sector Associates Ltd,,,null,null,null,null,null,null,Sector Associates Ltd,Sector Associates Ltd,Sector Associates Ltd,Sector Associates Ltd,,,,,,,102585,102585,GFI Teleware House,GFI Teleware House,,,,,,,THIRSK,THIRSK,,,UNITED KINGDOM,UNITED KINGDOM,YO7 3BX,YO7 3BX,Test case is passed
1199,1199,6179,6179,102147,102147,0448FFBC-4D5C-E911-A98F-0022480042B3,0448ffbc-4d5c-e911-a98f-0022480042b3,true,true,Prosper Insurance Agents and Consultants Ltd,Prosper Insurance Agents and Consultants Ltd,,,null,null,null,null,null,null,Prosper Insurance Agents and Consultants Ltd,Prosper Insurance Agents and Consultants Ltd,Prosper Insurance Agents and Consultants Ltd,Prosper Insurance Agents and Consultants Ltd,prosper@cytanet.com.cy,prosper@cytanet.com.cy,0035799634119,0035799634119,,,102341,102341,36 G Averof Str. 6052,36 G Averof Str. 6052,,,,,,,Larnaca,Larnaca,,,CYPRUS,CYPRUS,,,Test case is passed
1198,1198,6178,6178,101893,101893,B412A082-2856-E911-A98F-0022480042B3,b412a082-2856-e911-a98f-0022480042b3,true,true,ES Risks Limited,ES Risks Limited,,,null,null,null,null,null,null,ES Risks Limited,ES Risks Limited,ES Risks Limited,ES Risks Limited,david.seddon@esrisks.com,david.seddon@esrisks.com,02079775200,02079775200,,,102081,102081,2 ,2 ,America Square ,America Square ,,,,,London,London,,,UNITED KINGDOM,UNITED KINGDOM,EC3N 2LU,EC3N 2LU,Test case is passed
1197,1197,6177,6177,101877,101877,118C94DA-1156-E911-A98A-00224800510B,118c94da-1156-e911-a98a-00224800510b,true,true,Northern Lloyd Insurance Services GmbH,Northern Lloyd Insurance Services GmbH,,,null,null,null,null,null,null,Northern Lloyd Insurance Services GmbH,Northern Lloyd Insurance Services GmbH,Northern Lloyd Insurance Services GmbH,Northern Lloyd Insurance Services GmbH,Ji.suh@northernlloyd.com,Ji.suh@northernlloyd.com,+49 421 59 60 65 17,+49 421 59 60 65 17,,,102065,102065,Herrlichkeit 4,Herrlichkeit 4,,,,,,,Bremen,Bremen,,,GERMANY,GERMANY,28199,28199,Test case is passed
1196,1196,6176,6176,101621,101621,8C382FE7-4751-E911-A98B-002248005D88,8c382fe7-4751-e911-a98b-002248005d88,true,true,Ouest Assurances ,Ouest Assurances ,,,null,null,null,null,null,null,Ouest Assurances ,Ouest Assurances ,Ouest Assurances ,Ouest Assurances ,contact@ouest-assurances.fr,contact@ouest-assurances.fr,+33 (0)2 9982 5334,+33 (0)2 9982 5334,,,101800,101800,Ouest Assurances,Ouest Assurances,Immeuble Newquay,Immeuble Newquay,10 Avenue A. Conti,10 Avenue A. Conti,,,Saint-Nalo,Saint-Nalo,,,FRANCE,FRANCE,35400,35400,Test case is passed
1195,1195,6175,6175,101603,101603,9FF2BB35-A950-E911-A98C-0022480053E9,9ff2bb35-a950-e911-a98c-0022480053e9,true,true,Olsare Ecuador S.A. Intermediario De Reaseguros,Olsare Ecuador S.A. Intermediario De Reaseguros,,,null,null,null,null,null,null,Olsare Ecuador S.A. Intermediario De Reaseguros,Olsare Ecuador S.A. Intermediario De Reaseguros,Olsare Ecuador S.A. Intermediario De Reaseguros,Olsare Ecuador S.A. Intermediario De Reaseguros,gidgsy.macias@olsare.com,gidgsy.macias@olsare.com,593-046014451,593-046014451,,,101782,101782,CDLA. BAHIA NORTE MZ,CDLA. BAHIA NORTE MZ,57 OLARE 2,57 OLARE 2,EDIFICIO SKY BUILDING ,EDIFICIO SKY BUILDING ,,,PISO 2 OFICINA 202,PISO 2 OFICINA 202,,,ECUADOR,ECUADOR,,,Test case is passed
1194,1194,6174,6174,101350,101350,D6A14C98-1C4B-E911-A98A-00224800510B,d6a14c98-1c4b-e911-a98a-00224800510b,true,true,Marsh GmbH,Marsh GmbH,,,null,null,null,null,null,null,Marsh GmbH,Marsh GmbH,Marsh GmbH,Marsh GmbH,,,+49 (0)40376920,+49 (0)40376920,,,101523,101523,Neuer Dovenhof,Neuer Dovenhof,Brandstwiete 1,Brandstwiete 1,20457,20457,,,Hamburg,Hamburg,,,GERMANY,GERMANY,,,Test case is passed
1193,1193,6173,6173,101311,101311,2A8C7E4D-664A-E911-A98C-0022480053E9,2a8c7e4d-664a-e911-a98c-0022480053e9,true,true,Rhodes Risk Advisors  LLC,Rhodes Risk Advisors  LLC,,,null,null,null,null,null,null,Rhodes Risk Advisors  LLC,Rhodes Risk Advisors  LLC,Rhodes Risk Advisors  LLC,Rhodes Risk Advisors  LLC,admin@rhodesra.com,admin@rhodesra.com,4049026428,4049026428,6786492106,6786492106,101484,101484,Rhodes Risk Advisors  LLC,Rhodes Risk Advisors  LLC,3340 Peachtree Road,3340 Peachtree Road,,,,,Atlanta,Atlanta,,,UNITED STATES OF AMERICA,UNITED STATES OF AMERICA,GA 30326,GA 30326,Test case is passed
1192,1192,6171,6171,100942,100942,4EFC5E32-E543-E911-A989-002248005D88,4efc5e32-e543-e911-a989-002248005d88,true,true,Bruce Chiene Pty Ltd,Bruce Chiene Pty Ltd,,,null,null,null,null,null,null,Bruce Chiene Pty Ltd,Bruce Chiene Pty Ltd,Bruce Chiene Pty Ltd,Bruce Chiene Pty Ltd,chiene@brucechiene.com,chiene@brucechiene.com,+61 02 98682199,+61 02 98682199,+61 02 98682099,+61 02 98682099,101113,101113,Shop 21  74-76 Rawson Street ,Shop 21  74-76 Rawson Street ,,,,,,,Epping  Sydney  NSW ,Epping  Sydney  NSW ,,,AUSTRALIA,AUSTRALIA,2121,2121,Test case is passed
1191,1191,6169,6169,100939,100939,EECFDFD5-E443-E911-A988-0022480056F9,eecfdfd5-e443-e911-a988-0022480056f9,true,true,PT. Pandi Indonesia,PT. Pandi Indonesia,,,null,null,null,null,null,null,PT. Pandi Indonesia,PT. Pandi Indonesia,PT. Pandi Indonesia,PT. Pandi Indonesia,pandiadm1@gmail.com,pandiadm1@gmail.com,+62 21 84303080,+62 21 84303080,,,101110,101110,Bukit Golf Riverside,Bukit Golf Riverside,Cibubur Ruko Centre Point,Cibubur Ruko Centre Point,Blok AA 4 No. 9,Blok AA 4 No. 9,Gunung Putri,Gunung Putri,Bogor 16963,Bogor 16963,,,INDONESIA,INDONESIA,,,Test case is passed
1190,1190,6151,6151,100780,100780,B77443BA-BA40-E911-A989-002248005D88,b77443ba-ba40-e911-a989-002248005d88,true,true,PSC Property Lync Insurance Brokers Pty Ltd,PSC Property Lync Insurance Brokers Pty Ltd,,,null,null,null,null,null,null,PSC Property Lync Insurance Brokers Pty Ltd,PSC Property Lync Insurance Brokers Pty Ltd,PSC Property Lync Insurance Brokers Pty Ltd,PSC Property Lync Insurance Brokers Pty Ltd,info@lyncinsure.com.au,info@lyncinsure.com.au,1300 127503,1300 127503,,,100919,100919,PO Box 7476,PO Box 7476,Cloisters Square PO,Cloisters Square PO,,,,,WA,WA,,,AUSTRALIA,AUSTRALIA,6850,6850,Test case is passed
1189,1189,6165,6165,100384,100384,55C0F60B-453B-E911-A987-0022480056F9,55c0f60b-453b-e911-a987-0022480056f9,true,true,Conseil et Gestion D'Assurance SAL (CGA),Conseil et Gestion D'Assurance SAL (CGA),,,null,null,null,null,null,null,Conseil et Gestion D'Assurance SAL (CGA),Conseil et Gestion D'Assurance SAL (CGA),Conseil et Gestion D'Assurance SAL (CGA),Conseil et Gestion D'Assurance SAL (CGA),management@cga-assurance.com,management@cga-assurance.com,009614715546,009614715546,,,100503,100503,POBOX: 16-5851 Ashafieh Beirut,POBOX: 16-5851 Ashafieh Beirut,,,,,,,Beirut,Beirut,,,LEBANON,LEBANON,,,Test case is passed
1188,1188,6153,6153,100302,100302,F653C242-D739-E911-A98D-0022480042B3,f653c242-d739-e911-a98d-0022480042b3,true,true,County Hooper Dolan Insurances Limited,County Hooper Dolan Insurances Limited,,,null,null,null,null,null,null,County Hooper Dolan Insurances Limited,County Hooper Dolan Insurances Limited,County Hooper Dolan Insurances Limited,County Hooper Dolan Insurances Limited,,,00 353 1 2819754,00 353 1 2819754,,,100415,100415,County Hooper Dolan Insurances Limited,County Hooper Dolan Insurances Limited,Main Street,Main Street,,,,,Newtownmountkennedy,Newtownmountkennedy,Co. Wicklow,Co. Wicklow,IRELAND REPUBLIC OF,IRELAND REPUBLIC OF,,,Test case is passed
1187,1187,6164,6164,100017,100017,645F7E21-EA35-E911-A986-0022480056F9,645f7e21-ea35-e911-a986-0022480056f9,true,true,Gras Savoye Insurance Broker LLC,Gras Savoye Insurance Broker LLC,,,null,null,null,null,null,null,Gras Savoye Insurance Broker LLC,Gras Savoye Insurance Broker LLC,Gras Savoye Insurance Broker LLC,Gras Savoye Insurance Broker LLC,contact@grassavoye.ae,contact@grassavoye.ae,97124451170,97124451170,97124451171,97124451171,100124,100124,Gras Savoye Gulf Insurance Broker LLC,Gras Savoye Gulf Insurance Broker LLC,Airport road,Airport road,Same bldg of NBK - national bank of kuwait,Same bldg of NBK - national bank of kuwait,,,Abu Dhabi,Abu Dhabi,,,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,,,Test case is passed
1186,1186,6163,6163,100002,100002,8826702E-CE35-E911-A98C-0022480042B3,8826702e-ce35-e911-a98c-0022480042b3,true,true,Lockton Companies (Singapore) Pte Ltd.,Lockton Companies (Singapore) Pte Ltd.,,,null,null,null,null,null,null,Lockton Companies (Singapore) Pte Ltd.,Lockton Companies (Singapore) Pte Ltd.,Lockton Companies (Singapore) Pte Ltd.,Lockton Companies (Singapore) Pte Ltd.,sarogenei.k@asia.lockton.com,sarogenei.k@asia.lockton.com,+65 6221 1288,+65 6221 1288,+65 6225 0682,+65 6225 0682,100108,100108,6 Raffles Quay,6 Raffles Quay,#19-01,#19-01,,,,,Singapore 048580,Singapore 048580,,,SINGAPORE  REPUBLIC OF,SINGAPORE  REPUBLIC OF,,,Test case is passed
1185,1185,6161,6161,99033,99033,B73769C1-4530-E911-A984-0022480053E9,b73769c1-4530-e911-a984-0022480053e9,true,true,NDI INSURANCE & REINSURANCE BROKERS LTD,NDI INSURANCE & REINSURANCE BROKERS LTD,,,null,null,null,null,null,null,NDI INSURANCE & REINSURANCE BROKERS LTD,NDI INSURANCE & REINSURANCE BROKERS LTD,NDI INSURANCE & REINSURANCE BROKERS LTD,NDI INSURANCE & REINSURANCE BROKERS LTD,chris@ndiinsurance.co.uk,chris@ndiinsurance.co.uk,+44 (0) 1603677790,+44 (0) 1603677790,,,99124,99124,NDI INSURANCE & REINSURANCE BROKERS LTD,NDI INSURANCE & REINSURANCE BROKERS LTD,9th Floor Norfolk Tower,9th Floor Norfolk Tower,48-52 Surrey Street,48-52 Surrey Street,Norwich,Norwich,Norfolk,Norfolk,,,UNITED KINGDOM,UNITED KINGDOM,NR1 3PA,NR1 3PA,Test case is passed
1184,1184,6160,6160,98263,98263,A7BD7D40-932B-E911-A985-00224800510B,a7bd7d40-932b-e911-a985-00224800510b,true,true,ALFREDO JAVIER ARCE ARCE,ALFREDO JAVIER ARCE ARCE,,,null,null,null,null,null,null,ALFREDO JAVIER ARCE ARCE,ALFREDO JAVIER ARCE ARCE,ALFREDO JAVIER ARCE ARCE,ALFREDO JAVIER ARCE ARCE,lfredoarce@arcebroker.com,lfredoarce@arcebroker.com,(51) 996147047,(51) 996147047,,,98322,98322,CALLE DUBLIN 110  OFICINA 401,CALLE DUBLIN 110  OFICINA 401,SURQUILLO,SURQUILLO,,,,,LIMA,LIMA,,,PERU,PERU,,,Test case is passed
1183,1183,6159,6159,98119,98119,09439AA3-C62A-E911-A988-0022480050C6,09439aa3-c62a-e911-a988-0022480050c6,true,true,Kyoritsu Insurance Brokers (Thailand) Co.  Ltd.,Kyoritsu Insurance Brokers (Thailand) Co.  Ltd.,,,null,null,null,null,null,null,Kyoritsu Insurance Brokers (Thailand) Co.  Ltd.,Kyoritsu Insurance Brokers (Thailand) Co.  Ltd.,Kyoritsu Insurance Brokers (Thailand) Co.  Ltd.,Kyoritsu Insurance Brokers (Thailand) Co.  Ltd.,pichiticc@gmail.com,pichiticc@gmail.com,,,,,98164,98164,1168/83 Lumpini Tower,1168/83 Lumpini Tower,28th Floor  Rama 4 Road  Khet Sathorn,28th Floor  Rama 4 Road  Khet Sathorn,,,,,Bangkok 10120,Bangkok 10120,,,THAILAND,THAILAND,.,.,Test case is passed
1182,1182,6157,6157,97445,97445,BB5F2759-6528-E911-A987-002248005D88,bb5f2759-6528-e911-a987-002248005d88,true,true,Bolea Saez Servicios S.L.,Bolea Saez Servicios S.L.,,,null,null,null,null,null,null,Bolea Saez Servicios S.L.,Bolea Saez Servicios S.L.,Bolea Saez Servicios S.L.,Bolea Saez Servicios S.L.,joseangel@boleasaez.com,joseangel@boleasaez.com,+34 686 994 346,+34 686 994 346,+34 968 321 736,+34 968 321 736,97486,97486,Plaza Alcolea No18  2A,Plaza Alcolea No18  2A,,,,,,,30201 Cartagena,30201 Cartagena,,,SPAIN,SPAIN,,,Test case is passed
1181,1181,6158,6158,97426,97426,2BCAAFB5-3D26-E911-A98B-0022480042B3,2bcaafb5-3d26-e911-a98b-0022480042b3,true,true,Brown & Brown of Washington Inc,Brown & Brown of Washington Inc,,,null,null,null,null,null,null,Brown & Brown of Washington Inc,Brown & Brown of Washington Inc,Brown & Brown of Washington Inc,Brown & Brown of Washington Inc,ABone@bbseattle.com,ABone@bbseattle.com,,,,,97462,97462,800 5th Avenue Suite 2400,800 5th Avenue Suite 2400,,,,,,,Seattle,Seattle,,,UNITED STATES OF AMERICA,UNITED STATES OF AMERICA,WA 98104,WA 98104,Test case is passed
1180,1180,6156,6156,97302,97302,E4BF1166-5525-E911-A988-0022480050C6,e4bf1166-5525-e911-a988-0022480050c6,true,true,Tolehouse Risk Services Pty Ltd,Tolehouse Risk Services Pty Ltd,,,null,null,null,null,null,null,Tolehouse Risk Services Pty Ltd,Tolehouse Risk Services Pty Ltd,Tolehouse Risk Services Pty Ltd,Tolehouse Risk Services Pty Ltd,simon.race@tolehouse.com.au,simon.race@tolehouse.com.au,+61 8 9321 1334,+61 8 9321 1334,,,97334,97334,Suite 1  The Esplanade,Suite 1  The Esplanade,Mount Pleasant,Mount Pleasant,Western Australia,Western Australia,,,6153,6153,,,AUSTRALIA,AUSTRALIA,,,Test case is passed
1179,1179,6155,6155,97217,97217,01DC365C-9E24-E911-A987-002248005D88,01dc365c-9e24-e911-a987-002248005d88,true,true,Howden Insurance Brokers LLC,Howden Insurance Brokers LLC,,,null,null,null,null,null,null,Howden Insurance Brokers LLC,Howden Insurance Brokers LLC,Howden Insurance Brokers LLC,Howden Insurance Brokers LLC,vivek.sharan@howdengroup.com,vivek.sharan@howdengroup.com,0097143573835,0097143573835,,,97248,97248,Howden Insurance Brokers LLC,Howden Insurance Brokers LLC,PO Box: 49195  Office #305,PO Box: 49195  Office #305,Al Nasr Plaza Bldg,Al Nasr Plaza Bldg,Oud Metha,Oud Metha,Dubai,Dubai,,,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES,,,Test case is passed
1178,1178,6154,6154,97112,97112,30783536-7524-E911-A985-00224800510B,30783536-7524-e911-a985-00224800510b,true,true,Perinsuran (Brokar) Sdn Bhd,Perinsuran (Brokar) Sdn Bhd,,,null,null,null,null,null,null,Perinsuran (Brokar) Sdn Bhd,Perinsuran (Brokar) Sdn Bhd,Perinsuran (Brokar) Sdn Bhd,Perinsuran (Brokar) Sdn Bhd,,,603 7960 4921,603 7960 4921,603 7960 4920,603 7960 4920,97143,97143,Unit 308  Block D ,Unit 308  Block D ,Phileo Damansara 1,Phileo Damansara 1,,,,,Petaling Jaya Selangor,Petaling Jaya Selangor,,,MALAYSIA,MALAYSIA,46350,46350,Test case is passed
1177,1177,6152,6152,96223,96223,04FFABD6-7819-E911-A988-0022480050C6,04ffabd6-7819-e911-a988-0022480050c6,true,true,Transnational Insurance Brokers (M) Sdn Bhd,Transnational Insurance Brokers (M) Sdn Bhd,,,null,null,null,null,null,null,Transnational Insurance Brokers (M) Sdn Bhd,Transnational Insurance Brokers (M) Sdn Bhd,Transnational Insurance Brokers (M) Sdn Bhd,Transnational Insurance Brokers (M) Sdn Bhd,phng@transnat.com.my,phng@transnat.com.my,+6082 455841,+6082 455841,+6082 456841,+6082 456841,96238,96238,1st & 2nd Floor  Wisma TIB,1st & 2nd Floor  Wisma TIB, 3rd Mile  Central Avenue, 3rd Mile  Central Avenue,Jalan Tan Sri Datuk Amar Kalong Ningkan,Jalan Tan Sri Datuk Amar Kalong Ningkan,93250 Kuching,93250 Kuching,Sarawak ,Sarawak ,,,MALAYSIA,MALAYSIA,,,Test case is passed
1176,1176,6150,6150,95822,95822,10367892-2814-E911-A985-002248005D88,10367892-2814-e911-a985-002248005d88,true,true,eUNDERWRITERS Managing General Agent,eUNDERWRITERS Managing General Agent,,,null,null,null,null,null,null,eUNDERWRITERS Managing General Agent,eUNDERWRITERS Managing General Agent,eUNDERWRITERS Managing General Agent,eUNDERWRITERS Managing General Agent,jcarlton@eunderwriters.ca,jcarlton@eunderwriters.ca,6042931531,6042931531,6042931248,6042931248,95837,95837,2628-4720 Kingsway,2628-4720 Kingsway,Metrotower 2,Metrotower 2,,,,,Burnaby  BC,Burnaby  BC,,,CANADA,CANADA,V5C 2H6,V5C 2H6,Test case is passed
1175,1175,6149,6149,95564,95564,B15296C7-6E12-E911-A982-0022480053E9,b15296c7-6e12-e911-a982-0022480053e9,true,true,Next Insurance Brokers Service Co Ltd,Next Insurance Brokers Service Co Ltd,,,null,null,null,null,null,null,Next Insurance Brokers Service Co Ltd,Next Insurance Brokers Service Co Ltd,Next Insurance Brokers Service Co Ltd,Next Insurance Brokers Service Co Ltd,mailbox@nextbroker.co.kr,mailbox@nextbroker.co.kr,+827043487034,+827043487034,+827040090033,+827040090033,95570,95570,Rm# 604-1  Sejongro Daewoo Building,Rm# 604-1  Sejongro Daewoo Building,30 Saemunan-ro  3-gil  Jongno-gu,30 Saemunan-ro  3-gil  Jongno-gu,,,,,Seoul,Seoul,,,KOREA  REPUBLIC OF,KOREA  REPUBLIC OF,,,Test case is passed
1174,1174,6147,6147,94661,94661,252EB646-BF02-E911-A983-0022480056F9,252eb646-bf02-e911-a983-0022480056f9,true,true,Otto Insurance Brokers Limited,Otto Insurance Brokers Limited,,,null,null,null,null,null,null,Otto Insurance Brokers Limited,Otto Insurance Brokers Limited,Otto Insurance Brokers Limited,Otto Insurance Brokers Limited,,,,,,,94620,94620,Unit 9  10/F  New Trend Centre,Unit 9  10/F  New Trend Centre,No. 704 Prince Edward Road East,No. 704 Prince Edward Road East,,,,,Kowloon,Kowloon,,,HONG KONG,HONG KONG,,,Test case is passed
1173,1173,6146,6146,94630,94630,5C5F31F4-AF02-E911-A989-0022480042B3,5c5f31f4-af02-e911-a989-0022480042b3,true,true,Superyacht Insurance Brokers Limited,Superyacht Insurance Brokers Limited,,,null,null,null,null,null,null,Superyacht Insurance Brokers Limited,Superyacht Insurance Brokers Limited,Superyacht Insurance Brokers Limited,Superyacht Insurance Brokers Limited,info@superyachtinsurancebrokers.com,info@superyachtinsurancebrokers.com,02030538612,02030538612,,,94589,94589,32 Threadneedle Street,32 Threadneedle Street,,,,,,,London,London,,,UNITED KINGDOM,UNITED KINGDOM,EC2R 8AY,EC2R 8AY,Test case is passed
1172,1172,6145,6145,94381,94381,04B54951-CDFE-E811-A985-0022480050C6,04b54951-cdfe-e811-a985-0022480050c6,true,true,AMMIS RISK SOLUTIONS LIMITED,AMMIS RISK SOLUTIONS LIMITED,,,null,null,null,null,null,null,AMMIS RISK SOLUTIONS LIMITED,AMMIS RISK SOLUTIONS LIMITED,AMMIS RISK SOLUTIONS LIMITED,AMMIS RISK SOLUTIONS LIMITED,adam@ammis.london,adam@ammis.london,02077706605,02077706605,,,94340,94340,Ammis Risk Solutions Limited,Ammis Risk Solutions Limited,Bank House,Bank House,Bank Street,Bank Street,,,Tonbridge,Tonbridge,Kent,Kent,UNITED KINGDOM,UNITED KINGDOM,TN9 1BL,TN9 1BL,Test case is passed
1171,1171,6143,6143,94055,94055,A0B12180-10F7-E811-A982-0022480056F9,a0b12180-10f7-e811-a982-0022480056f9,true,true,Miller Insurance Services LLP,Miller Insurance Services LLP,,,null,null,null,null,null,null,Miller Insurance Services LLP,Miller Insurance Services LLP,Miller Insurance Services LLP,Miller Insurance Services LLP,AARON.JAGO@MILLER-INSURANCE.COM,AARON.JAGO@MILLER-INSURANCE.COM,02084882345,02084882345,,,63417,63417,70 Mark Lane ,70 Mark Lane ,,,,,,,London,London,,,UNITED KINGDOM,UNITED KINGDOM,EC3R 7NQ,EC3R 7NQ,Test case is passed
